"LAU1"	"GovernmentRegion"	"Year"	"All Fuels Total"	"Coal - Industrial & Commercial"	"Coal - Domestic"	"Coal - Rail"	"Coal - Total"	"Manufactured Fuels - Industrial"	"Manufactured Fuels - Domestic"	"Manufactured Fuels - Total"	"Petroleum Products - Industrial & Commercial"	"Petroleum Products - Domestic"	"Petroleum Products - Road transport"	"Petroleum Products - Rail"	"Petroleum Products - Public Sector"	"Petroleum Products - Agriculture"	"Petroleum Products - Total"	"Gas - Industrial & Commercial"	"Gas - Domestic"	"Gas - Total"	"Electricity - Industrial & Commercial"	"Electricity - Domestic"	"Electricity - Total"	"Bioenergy & Wastes - Total"	"Consuming Sector - Industry & Commercial"	"Consuming Sector - Domestic"	"Consuming Sector - Transport"
"S12000008"	"East Ayrshire"	"2011"	"2918.2043"	"8.9492370959999992"	"9.3472323385999996"	"0"	"18.296469434999999"	"8.4166612399999993E-2"	"4.2288920752000001"	"4.3130586875999999"	"102.72223877"	"41.075429094999997"	"842.84459274999995"	"24.100703729999999"	"2.0923506018000002"	"89.043312830000005"	"1101.8786278"	"340.62573773000003"	"791.53209623999999"	"1132.1578340000001"	"268.76366098"	"209.86792738"	"478.63158836000002"	"182.92672181"	"812.28070462"	"1056.0515771"	"866.94529648000002"
"S12000045"	"East Dunbartonshire"	"2011"	"1923.5108516"	"0.1212910029"	"3.1182364723"	"0"	"3.2395274751000001"	"3.9207404899999999E-2"	"1.6537597744000001"	"1.6929671793000001"	"34.470438713"	"9.0929977241"	"471.12714075999997"	"52.446201199000001"	"0.23781021669999999"	"8.3305339703999994"	"575.70512258999997"	"148.44735666"	"795.32806424"	"943.77542089999997"	"188.72080689000001"	"195.79665331000001"	"384.51746020000002"	"14.58035327"	"380.36744486"	"1004.9897115"	"523.57334195999999"
"S12000010"	"East Lothian"	"2011"	"2843.2109352"	"488.54611073000001"	"16.457221103999998"	"0"	"505.00333182999998"	"0.98826662340000004"	"7.1215531024000001"	"8.1098197257999995"	"69.672030242999995"	"56.778486706999999"	"700.64582867000001"	"2.101038805"	"1.6722662677"	"35.279106503000001"	"866.14875718999997"	"213.58670240000001"	"545.90897232999998"	"759.49567473000002"	"239.72140866999999"	"197.09754627000001"	"436.81895494000003"	"267.63439679999999"	"1049.4658914"	"823.36377952"	"702.74686746999998"
"S12000011"	"East Renfrewshire"	"2011"	"1753.1757354"	"0.42022998830000002"	"2.2155205243"	"0"	"2.6357505125"	"6.3640813800000001E-2"	"1.2117953164999999"	"1.2754361301999999"	"14.610049650000001"	"9.9148765892000004"	"616.15899923999996"	"15.639409913"	"0.3506472679"	"14.115541095999999"	"670.78952375999995"	"112.72803113000001"	"672.00028192000002"	"784.72831305"	"111.59536593"	"170.41218993999999"	"282.00755586999998"	"11.739156085999999"	"253.88350587"	"855.75466429"	"631.79840915"
"S12000014"	"Falkirk"	"2011"	"20561.987427"	"2.4262852457999999"	"13.204052918"	"0.4407141282"	"16.071052292000001"	"561.00800397"	"5.8741009269999997"	"566.88210489000005"	"16076.661523999999"	"25.161405911999999"	"1223.3393358999999"	"44.824342569000002"	"3.7152027905999998"	"21.427880836"	"17395.129691999999"	"864.51366589999998"	"940.73093471000004"	"1805.2446006"	"452.57567376999998"	"305.95182612000002"	"758.52749988999994"	"20.132477554000001"	"17982.328236"	"1290.9223206"	"1268.6043926"
"S12000015"	"Fife"	"2011"	"14121.348613"	"606.12398488999997"	"27.165781542000001"	"0"	"633.28976642999999"	"12.737870264"	"12.554723013"	"25.292593277999998"	"3878.2878114999999"	"106.06034707000001"	"2193.3688551"	"38.002772651999997"	"3.1240372021999998"	"82.975567413999997"	"6301.8193909000001"	"3084.0255987"	"2385.7801208000001"	"5469.8057195000001"	"950.63802768000005"	"677.00462448999997"	"1627.6426527000001"	"63.498490427"	"8617.9128976"	"3208.5655969"	"2231.3716278000002"
"S12000047"	"Fife"	"2011"	"14121.348613"	"606.12398488999997"	"27.165781542000001"	"0"	"633.28976642999999"	"12.737870264"	"12.554723013"	"25.292593277999998"	"3878.2878114999999"	"106.06034707000001"	"2193.3688551"	"38.002772651999997"	"3.1240372021999998"	"82.975567413999997"	"6301.8193909000001"	"3084.0255987"	"2385.7801208000001"	"5469.8057195000001"	"950.63802768000005"	"677.00462448999997"	"1627.6426527000001"	"63.498490427"	"8617.9128976"	"3208.5655969"	"2231.3716278000002"
"S12000046"	"Glasgow City"	"2011"	"12085.642374"	"0.14647015059999999"	"7.4508557498999997"	"0"	"7.5973259004999996"	"1.4663514306000001"	"4.0449702776000001"	"5.5113217081999997"	"244.18715929000001"	"13.823264506999999"	"3082.1267306"	"20.475960858000001"	"3.2323338084"	"3.6322872521999998"	"3367.4777364000001"	"2564.8769903000002"	"3038.7666476999998"	"5603.6436379999996"	"1949.5336173999999"	"1113.5988639"	"3063.1324803000002"	"38.279871346"	"4767.0752096"	"4177.6846022"	"3102.6026915000002"
"S12000017"	"Highland"	"2011"	"7692.6594107"	"72.328066789999994"	"153.37598700999999"	"2.9846541875999999"	"228.68870799000001"	"1.3466658213"	"63.879604712999999"	"65.226270533999994"	"552.41986010000005"	"663.62266861000001"	"1955.5262814"	"35.700044095999999"	"48.512608919000002"	"280.83444785"	"3536.6159109"	"658.59886546999996"	"586.05508769999994"	"1244.6539531999999"	"984.88628241000004"	"711.6867671"	"1696.5730493999999"	"920.90151860000003"	"2598.9267974"	"2178.6201151"	"1994.2109797000001"
"S12000018"	"Inverclyde"	"2011"	"1503.0202094"	"5.2108087099999999E-2"	"1.706996832"	"0"	"1.7591049191000001"	"3.9207404899999999E-2"	"0.91160610610000004"	"0.950813511"	"14.625250269"	"5.2335290400999996"	"405.38728728000001"	"0.55707325510000005"	"0.78426308379999998"	"6.9956674005000004"	"433.58307033"	"198.76008533000001"	"496.31565948000002"	"695.07574480000005"	"200.82505248000001"	"162.61333210999999"	"363.43838459"	"8.2130912880999993"	"422.08163406"	"666.78112356"	"405.94436052999998"
"S12000019"	"Midlothian"	"2011"	"1623.7613614"	"5.9433077074999998"	"12.973228319"	"0"	"18.916536025999999"	"0"	"5.6070344799000003"	"5.6070344799000003"	"64.529518967000001"	"32.759693648999999"	"506.98545852000001"	"0.9742552995"	"0.33086213749999999"	"20.515932308"	"626.09572088000004"	"157.54449224999999"	"497.91541004999999"	"655.45990229999995"	"161.42263131999999"	"142.34970618"	"303.77233749999999"	"13.909830190999999"	"410.28674469"	"691.60507268"	"507.95971381999999"
"S12000020"	"Moray"	"2011"	"3247.1085034"	"49.966538649"	"23.913404987"	"0.91835513459999996"	"74.798298771000006"	"0"	"10.215459847"	"10.215459847"	"180.85149637999999"	"148.18952268999999"	"528.86323289999996"	"6.5212370882000004"	"5.1925246607000002"	"86.259981898000007"	"955.87799560999997"	"1219.8662257000001"	"444.09873630999999"	"1663.964962"	"318.72992954"	"200.02149409"	"518.75142362999998"	"23.500363479000001"	"1860.8666969"	"826.43861793"	"536.30282511999997"
"S12000013"	"Na h-Eileanan Siar"	"2011"	"702.57402062"	"20.259050659"	"30.019214822999999"	"0"	"50.278265482000002"	"0"	"12.404865183"	"12.404865183"	"119.46102332"	"143.97837726"	"164.67062444999999"	"5.3034419245000004"	"2.696828993"	"32.972782985999999"	"469.08307893"	"0"	"0"	"0"	"64.468799915999995"	"94.759516989000005"	"159.22831690000001"	"11.57949412"	"239.85848588"	"281.16197425"	"169.97406637"
"S12000021"	"North Ayrshire"	"2011"	"5470.7939118"	"12.561777132"	"6.5470837048000003"	"0"	"19.108860836000002"	"0.74663314889999999"	"3.2018081287000002"	"3.9484412776000002"	"110.27596788"	"41.711228705000003"	"607.11470027999997"	"6.7317583356000004"	"0.71880264029999996"	"42.732743219"	"809.28520105999996"	"1355.5197367999999"	"811.46715196000002"	"2166.9868886999998"	"490.09443922000003"	"271.53412484"	"761.62856407000004"	"1709.8359558"	"2012.6501"	"1134.4613973"	"613.84645862000002"
"S12000044"	"North Lanarkshire"	"2011"	"7569.3275418"	"8.3211772749000001"	"13.224594253999999"	"0"	"21.545771529"	"54.706009833000003"	"6.3723129029000001"	"61.078322735999997"	"205.93676067999999"	"34.933549278999998"	"2565.7450021"	"30.544490914000001"	"3.8255674899000001"	"24.658202399"	"2865.6435729"	"983.13841747000004"	"2065.5928746"	"3048.7312920999998"	"894.33747600000004"	"595.15940197999998"	"1489.4968782999999"	"82.831704278999993"	"2174.9236111"	"2715.282733"	"2596.2894931000001"
"S12000023"	"Orkney Islands"	"2011"	"552.96191849"	"9.5646869734000006"	"19.397904028999999"	"0"	"28.962591003"	"0"	"8.0960592610000006"	"8.0960592610000006"	"68.905715959999995"	"82.135059730999998"	"95.426907088999997"	"0"	"4.5256844301000001"	"112.92914832"	"363.92251553"	"0"	"0"	"0"	"58.103130303"	"83.860526277000005"	"141.96365657999999"	"10.017096112999999"	"254.02836599"	"193.4895493"	"95.426907088999997"
"S12000024"	"Perth and Kinross"	"2011"	"4463.9276397"	"32.444955319999998"	"25.183488480000001"	"0"	"57.628443799999999"	"8.4166612399999993E-2"	"11.113714760000001"	"11.197881371999999"	"116.74853319"	"221.76133625"	"2032.1024440000001"	"37.34274388"	"2.6695151123"	"151.07011145000001"	"2561.6946839000002"	"319.89129923000002"	"686.24158714999999"	"1006.1328864"	"403.33977861"	"387.51930361000001"	"790.85908222"	"36.414662006"	"1026.2483595"	"1331.8194302"	"2069.4451878999998"
"S12000048"	"Perth and Kinross"	"2011"	"4463.9276397"	"32.444955319999998"	"25.183488480000001"	"0"	"57.628443799999999"	"8.4166612399999993E-2"	"11.113714760000001"	"11.197881371999999"	"116.74853319"	"221.76133625"	"2032.1024440000001"	"37.34274388"	"2.6695151123"	"151.07011145000001"	"2561.6946839000002"	"319.89129923000002"	"686.24158714999999"	"1006.1328864"	"403.33977861"	"387.51930361000001"	"790.85908222"	"36.414662006"	"1026.2483595"	"1331.8194302"	"2069.4451878999998"
"S12000038"	"Renfrewshire"	"2011"	"3975.1536781"	"0.1057625222"	"4.2230322996999998"	"0"	"4.3287948218999999"	"0.1330334417"	"2.2373180634000001"	"2.3703515050999999"	"123.36144283"	"12.082840171000001"	"1226.0484071000001"	"25.695903104999999"	"0.70346169329999997"	"17.037596820000001"	"1404.9296518000001"	"609.26988354000002"	"1082.6074721"	"1691.8773557"	"525.42352456000003"	"326.56731095999999"	"851.99083552000002"	"19.656688846000002"	"1276.0347054"	"1427.7179736"	"1251.7443102"
"S12000026"	"Scottish Borders"	"2011"	"3042.3647556"	"55.087496801999997"	"45.484256053000003"	"0"	"100.57175286"	"0.33666644950000002"	"19.246921741000001"	"19.583588191"	"136.84044069999999"	"213.78847291"	"886.84548170999994"	"0.92518530570000002"	"1.5365884198999999"	"259.40099423999999"	"1499.3371632999999"	"279.39368896000002"	"519.73191927000005"	"799.12560823000001"	"315.18979887"	"272.74161772000002"	"587.93141660000003"	"35.815226395000003"	"1047.7856744"	"1070.9931877"	"887.77066702000002"
"S12000027"	"Shetland Islands"	"2011"	"656.7490485"	"10.898959181"	"10.815207015"	"0"	"21.714166195000001"	"0"	"4.5839455779999998"	"4.5839455779999998"	"153.27923583"	"67.959735877"	"140.77884725999999"	"0"	"2.847740629"	"60.946198283000001"	"425.81175788000002"	"0"	"0"	"0"	"92.503711787"	"103.73006631"	"196.23377809999999"	"8.4054007463999998"	"320.47584571"	"187.08895478"	"140.77884725999999"
"S12000028"	"South Ayrshire"	"2011"	"3048.5273375"	"37.725313485999997"	"12.438762679"	"0"	"50.164076164999997"	"2.7325390359999999"	"5.4883858013999998"	"8.2209248374000001"	"190.83862886"	"70.544114433999994"	"775.33886471999995"	"52.219920592000001"	"0.69973448770000002"	"95.928750683999993"	"1185.5700138"	"562.99581980999994"	"707.31899055999997"	"1270.3148103999999"	"289.37614861999998"	"226.86802408"	"516.24417270000004"	"18.013339642999998"	"1180.296935"	"1022.6582776"	"827.55878530999996"
"S12000029"	"South Lanarkshire"	"2011"	"6971.6538443"	"12.313586849"	"29.301847034000001"	"0"	"41.615433883000001"	"8.0937110243999992"	"12.996710487"	"21.090421510999999"	"262.09753286"	"130.40615854000001"	"2385.1636487000001"	"12.157580296000001"	"2.4377110462"	"114.79933104"	"2907.0619624999999"	"707.59922548999998"	"1906.1346318999999"	"2613.7338574"	"686.74849181000002"	"657.70517881000001"	"1344.4536707"	"43.698498360999999"	"1794.0895901"	"2736.5445267"	"2397.3212290000001"
"S12000030"	"Stirling"	"2011"	"3239.0525686"	"4.6487830141000002"	"10.309956819"	"0"	"14.958739832999999"	"0"	"4.5483745717000001"	"4.5483745717000001"	"68.545744990000003"	"71.078591739000004"	"957.06070016000001"	"23.114454144"	"2.3571682487999999"	"59.288371509999997"	"1181.4450308"	"774.82760867000002"	"510.73090666000002"	"1285.5585153"	"309.00724860999998"	"198.49291690000001"	"507.50016550999999"	"245.04174259999999"	"1218.674925"	"795.16074669"	"980.17515430000003"
"S92000003"	"TOTAL SCOTLAND"	"2011"	"153556.2142"	"1633.9579793"	"684.21787658999995"	"4.3645951602000004"	"2322.5404509999998"	"677.80136519999996"	"299.00400766000001"	"976.80537286000003"	"24866.905986999998"	"3492.9198670999999"	"36448.416511000003"	"637.65058481999995"	"197.94244474000001"	"2664.2890846"	"68308.124479999999"	"22178.954543"	"28958.505636000002"	"51137.460179000002"	"15507.809649999999"	"11150.021805"	"26657.831456"	"4153.4522600999999"	"67727.661054"	"44584.669193"	"37090.431690999998"
"S12000039"	"West Dunbartonshire"	"2011"	"1825.3285066"	"0.22293700520000001"	"2.0315081173"	"0"	"2.2544451223999999"	"0.1233740173"	"1.0494945029"	"1.1728685202"	"50.612033294"	"8.2886263935999995"	"528.14723532000005"	"0.42843733740000001"	"0.99624361719999999"	"7.2049363877000001"	"595.67751235000003"	"295.09748880000001"	"526.25611653999999"	"821.35360533999994"	"231.12103255"	"165.28149500000001"	"396.40252755"	"8.4675476982000006"	"585.37804567"	"702.90724056"	"528.57567266000001"
"S12000040"	"West Lothian"	"2011"	"4382.1807715"	"5.0916227806999999"	"12.997362721"	"0"	"18.088985501"	"7.8414798868000002"	"5.9543646160000003"	"13.795844503"	"187.04654687999999"	"29.914893223"	"1391.4789281000001"	"23.130067035"	"1.0461305603"	"26.835683076999999"	"1659.4522489000001"	"698.97582377000003"	"1075.3446739999999"	"1774.3204978000001"	"587.85548022"	"302.37499207000002"	"890.23047228999997"	"26.292722548"	"1514.6927672"	"1426.5862867"	"1414.6089950999999"
"S12000033"	"Aberdeen City"	"2010"	"5356.7626866"	"17.068045556000001"	"5.9422067302999997"	"0"	"23.010252286"	"14.329854816999999"	"3.0600339628"	"17.389888779"	"469.47085379999999"	"27.105988781000001"	"1075.1524919000001"	"6.8798095847000003"	"19.856133449000001"	"10.499575456000001"	"1608.9648529999999"	"926.26307053999994"	"1438.2145739"	"2364.4776443999999"	"838.29443245000004"	"475.50818278999998"	"1313.8026147999999"	"29.117433241000001"	"2295.7819661"	"1949.8309861"	"1082.0323014999999"
"S12000034"	"Aberdeenshire"	"2010"	"6785.1648338"	"88.706517590000004"	"63.863087868000001"	"0"	"152.56960545999999"	"15.422752607"	"30.383486939000001"	"45.806239546"	"506.13342659"	"811.28590831999998"	"2072.3615869999999"	"20.842377777999999"	"1.7439163485"	"325.71534739999998"	"3738.0825635000001"	"330.04503654000001"	"1077.3386255"	"1407.383662"	"720.71292550999999"	"635.95135936999998"	"1356.6642844999999"	"84.658478794999994"	"1988.4799226"	"2618.822468"	"2093.2039648"
"S12000041"	"Angus"	"2010"	"2911.3636615"	"30.921812598999999"	"16.869987085999998"	"2.5663048800000001E-2"	"47.817462734000003"	"0"	"8.1101740802000002"	"8.1101740802000002"	"170.25872992999999"	"175.13624478"	"870.00717881000003"	"12.174624444999999"	"0.2118337511"	"76.568518003999998"	"1304.3571297000001"	"347.20810798999997"	"593.47445072999994"	"940.68255871999997"	"293.34217156"	"286.28085263999998"	"579.62302420000003"	"30.773312070999999"	"918.51117384"	"1079.8717093"	"882.20746629999996"
"S12000035"	"Argyll and Bute"	"2010"	"2442.9289697"	"22.716501838999999"	"42.362166119999998"	"0"	"65.078667959000001"	"0.1874513166"	"19.952719587000001"	"20.140170904000001"	"264.98461703999999"	"194.97929483999999"	"658.92261554000004"	"5.6309740905999996"	"65.231253140000007"	"107.27643935"	"1297.0251940000001"	"135.865318"	"347.16913"	"483.034448"	"237.51575396000001"	"304.71796655000003"	"542.23372051000001"	"35.41676829"	"833.77733465"	"909.1812771"	"664.55358963000003"
"S12000036"	"City of Edinburgh"	"2010"	"10652.360079"	"1.9416977567"	"10.038689558"	"0"	"11.980387314"	"0.28611595670000001"	"5.2194544373999996"	"5.5055703941000003"	"213.00218167"	"23.517909845999998"	"2784.2559073000002"	"34.031955324000002"	"7.6029263734999999"	"9.5001145965999996"	"3071.9109951"	"1948.0888858000001"	"2947.9092507999999"	"4895.9981366000002"	"1680.6727366"	"932.88904648000005"	"2613.5617834"	"53.403206056000002"	"3861.0946587"	"3919.5743511"	"2818.2878626000002"
"S12000005"	"Clackmannanshire"	"2010"	"1875.3126466"	"1.2152779665"	"3.778012699"	"0"	"4.9932906655"	"0"	"1.8440335640000001"	"1.8440335640000001"	"44.415170373000002"	"12.842824839"	"236.82830071999999"	"49.628314883999998"	"5.4515590099999997E-2"	"9.0499554663000001"	"352.81908188"	"834.55891083999995"	"339.08106714000002"	"1173.6399779999999"	"236.90018961999999"	"96.109753330999993"	"333.00994294999998"	"9.0063196015999996"	"1126.1940199"	"453.65569158"	"286.45661560999997"
"S12000006"	"Dumfries and Galloway"	"2010"	"5495.8114018"	"47.387903846"	"46.883707606999998"	"0"	"94.271611452000002"	"0.53771656229999998"	"22.179731087"	"22.717447649"	"317.16387706"	"378.14793716999998"	"1925.7388100999999"	"46.892606987000001"	"1.4862965201"	"453.98128658000002"	"3123.4108145"	"538.20749436999995"	"676.68093868000005"	"1214.8884330999999"	"570.78425744000003"	"370.72531515999998"	"941.50957259999996"	"99.013522586999997"	"1929.5488324"	"1494.6176297"	"1972.6314170999999"
"S12000042"	"Dundee City"	"2010"	"3186.5353848"	"4.06599105E-2"	"3.9405864570000002"	"0"	"3.9812463674999998"	"0.19239029839999999"	"2.0833218142000001"	"2.2757121125999999"	"187.07694107"	"6.4157680025000001"	"739.45701610000003"	"4.3195948988000001"	"0.57976583910000001"	"0.9870120255"	"938.83609793000005"	"611.47410895999997"	"804.43287382999995"	"1415.9069827999999"	"446.55806316000002"	"354.85738256000002"	"801.41544571999998"	"24.119899835999998"	"1246.9089413"	"1171.7299327"	"743.776611"
"S12000008"	"East Ayrshire"	"2010"	"3029.334133"	"8.7199033582999999"	"9.4622766126000002"	"0"	"18.182179971"	"9.37256583E-2"	"4.5838439433999998"	"4.6775696017000001"	"107.95388113"	"52.469825229000001"	"857.62588999000002"	"24.127333999000001"	"0.83921731099999997"	"87.750442969999995"	"1130.7665906"	"365.49867313999999"	"830.51212291000002"	"1196.0107961000001"	"282.84569735000002"	"211.27408061"	"494.11977796000002"	"185.57721882000001"	"853.70154092"	"1108.3021493"	"881.75322399000004"
"S12000045"	"East Dunbartonshire"	"2010"	"1977.5687559"	"9.9224682800000005E-2"	"3.1556397385000001"	"0"	"3.2548644213000002"	"4.93323201E-2"	"1.6408032216999999"	"1.6901355416999999"	"42.948530308999999"	"10.828083158"	"481.21026620999999"	"53.432452204000001"	"9.0718768300000002E-2"	"8.2037854039999996"	"596.71383605999995"	"147.37440695000001"	"833.44748814000002"	"980.82189507999999"	"179.77978646"	"198.52647128999999"	"378.30625774999999"	"16.781767046999999"	"378.54578489"	"1047.5984855"	"534.64271842000005"
"S12000010"	"East Lothian"	"2010"	"2939.955986"	"415.18460850000002"	"16.661074884000001"	"0"	"431.84568338000003"	"2.0481985629000001"	"7.9216853908999996"	"9.9698839538000001"	"86.312064165999999"	"74.109508380999998"	"711.03845191000005"	"2.1103525393"	"0.6253462863"	"34.670770777999998"	"908.86649406000004"	"228.23837952"	"583.31656441999996"	"811.55494394000004"	"263.60524994000002"	"198.55685768000001"	"462.16210762999998"	"315.55687304000003"	"1030.6846178"	"880.56569076"	"713.14880444999994"
"S12000011"	"East Renfrewshire"	"2010"	"1799.562772"	"0.40244450840000001"	"2.2419480129"	"0"	"2.6443925212999999"	"7.3603536999999997E-2"	"1.1826996848"	"1.2563032218000001"	"17.88237298"	"12.113102117"	"626.28269512999998"	"15.922490032000001"	"0.133025859"	"13.894337577"	"686.22802369999999"	"115.0866585"	"695.88153758999999"	"810.96819608999999"	"113.44310634"	"171.50878564999999"	"284.95189198999998"	"13.513964471"	"260.9155493"	"882.92807306"	"642.20518516000004"
"S12000014"	"Falkirk"	"2010"	"19263.635011"	"2.6516572705999999"	"13.366966573999999"	"0.54188526599999998"	"16.560509110999998"	"604.38509543999999"	"6.4294108648000003"	"610.81450629999995"	"14682.84938"	"31.561161648999999"	"1228.9769074000001"	"45.228163360000003"	"1.261691959"	"21.115424604000001"	"16010.992729"	"840.36843829999998"	"986.19607366000002"	"1826.5645119999999"	"465.21139671999998"	"310.31577957000002"	"775.52717618999998"	"23.175578562999998"	"16617.843084"	"1347.8693923"	"1274.7469561"
"S12000015"	"Fife"	"2010"	"15487.347528"	"672.06341511000005"	"27.499072628"	"0"	"699.56248774000005"	"15.626990235999999"	"13.443417694000001"	"29.070407929000002"	"4292.7624734999999"	"135.58093018"	"2227.1946438"	"38.315686221999997"	"1.182387117"	"81.347216259000007"	"6776.3833371000001"	"3778.5711067000002"	"2502.5875678000002"	"6281.1586745000004"	"939.89679503000002"	"683.31599452"	"1623.2127898000001"	"77.959830964999995"	"9781.4503839"	"3362.4269828"	"2265.5103300000001"
"S12000047"	"Fife"	"2010"	"15487.347528"	"672.06341511000005"	"27.499072628"	"0"	"699.56248774000005"	"15.626990235999999"	"13.443417694000001"	"29.070407929000002"	"4292.7624734999999"	"135.58093018"	"2227.1946438"	"38.315686221999997"	"1.182387117"	"81.347216259000007"	"6776.3833371000001"	"3778.5711067000002"	"2502.5875678000002"	"6281.1586745000004"	"939.89679503000002"	"683.31599452"	"1623.2127898000001"	"77.959830964999995"	"9781.4503839"	"3362.4269828"	"2265.5103300000001"
"S12000046"	"Glasgow City"	"2010"	"12332.973541"	"0.21562901549999999"	"7.5398538713000001"	"0"	"7.7554828869000003"	"1.6608446657"	"3.9635176652999999"	"5.6243623309000004"	"279.20038732"	"15.124657995"	"3103.5194968999999"	"20.586700927999999"	"5.1787419592999999"	"3.5810708255999999"	"3427.1910560000001"	"2592.4464950000001"	"3193.5033767"	"5785.9498716999997"	"1921.6553738"	"1140.7352917000001"	"3062.3906655000001"	"44.062102611999997"	"4803.9385425"	"4360.866698"	"3124.1061979000001"
"S12000017"	"Highland"	"2010"	"8081.9670297"	"74.354819784"	"155.28583816"	"3.6698167854000001"	"233.31047473000001"	"1.4996105092000001"	"72.683217404000004"	"74.182827912999997"	"679.08801219999998"	"868.69994412999995"	"1973.0281462999999"	"35.966549243999999"	"39.417853460000003"	"276.69457036"	"3872.8950756999998"	"602.45669735000001"	"635.41535861"	"1237.8720559999999"	"1022.3494131"	"735.70183984000005"	"1758.0512530999999"	"905.65534233999995"	"2695.8609767"	"2467.7861982"	"2012.6645123000001"
"S12000018"	"Inverclyde"	"2010"	"1546.578028"	"4.0649548200000003E-2"	"1.7274469891999999"	"0"	"1.7680965372999999"	"4.93323201E-2"	"0.90110827500000001"	"0.950440595"	"18.482489982000001"	"6.2542382346999998"	"416.11890316"	"0.56153122020000001"	"0.39148779230000003"	"6.8997826327"	"448.70843301999997"	"204.87888871000001"	"513.40742795000006"	"718.28631665"	"202.24283940999999"	"165.16816273000001"	"367.41100204000003"	"9.4537392039999997"	"432.98547039"	"687.45838418"	"416.68043438000001"
"S12000019"	"Midlothian"	"2010"	"1727.6985469"	"7.1884646674999999"	"13.133953907"	"0"	"20.322418575"	"0"	"6.2415015587999996"	"6.2415015587999996"	"75.956031788000004"	"42.322549303999999"	"511.93105460999999"	"0.97163807270000002"	"0.12523446839999999"	"20.224458445"	"651.53096669000001"	"169.96981396000001"	"524.05651411999997"	"694.02632807999998"	"196.27282958999999"	"143.15456046"	"339.42739004999999"	"16.149941943000002"	"469.73683291"	"728.90907936"	"512.90269267999997"
"S12000020"	"Moray"	"2010"	"3297.8828101"	"49.811140856999998"	"24.210150078000002"	"1.1291744009"	"75.150465335000007"	"0"	"11.449797337"	"11.449797337"	"207.01013445999999"	"192.6658314"	"539.22704561"	"6.5766368373999997"	"4.2534254439000003"	"84.926174356000004"	"1034.6592481"	"1147.9889958000001"	"471.26322612000001"	"1619.2522219"	"324.57201508999998"	"205.39580387000001"	"529.96781896000005"	"27.403258513000001"	"1818.561886"	"904.9848088"	"546.93285685000001"
"S12000013"	"Na h-Eileanan Siar"	"2010"	"752.25218563"	"20.780210428"	"30.393409479999999"	"0"	"51.173619907999999"	"0"	"14.180831019999999"	"14.180831019999999"	"122.72801797"	"188.63667361"	"166.49027831999999"	"5.4219801528999998"	"1.0221336254"	"32.492852741999997"	"516.79193641999996"	"0"	"0"	"0"	"62.807722755999997"	"93.785606747000003"	"156.59332950000001"	"13.512468772"	"239.83093753"	"326.99652085"	"171.91225847000001"
"S12000021"	"North Ayrshire"	"2010"	"5720.7992722"	"13.145824067"	"6.6267016847000004"	"0"	"19.772525751"	"0.82261890520000003"	"3.3208086031000001"	"4.1434275083000003"	"161.5956798"	"53.546457185999998"	"616.71891268000002"	"6.8516957926000002"	"0.2731350508"	"42.137906993000001"	"881.12378751000006"	"1418.7262470000001"	"857.39406679000001"	"2276.1203138000001"	"507.28091497000003"	"276.86329603000001"	"784.14421100000004"	"1755.4950067"	"2143.9823268"	"1197.7513303"	"623.57060847000002"
"S12000044"	"North Lanarkshire"	"2010"	"7778.7974925"	"10.327711119"	"13.385798033"	"0"	"23.713509152"	"61.632507586999999"	"6.6640896807000001"	"68.296597267999999"	"247.53161656"	"42.901556378999999"	"2635.8783960000001"	"30.675152498999999"	"1.4476219786"	"24.247031227000001"	"2982.6813745999998"	"985.50509083999998"	"2162.271197"	"3147.7762877999999"	"907.18490910000003"	"599.87052183000003"	"1507.0554305999999"	"49.274293020999998"	"2237.8764884"	"2825.0931629"	"2666.5535485"
"S12000023"	"Orkney Islands"	"2010"	"589.63695698"	"9.3277711967000005"	"19.639380092"	"0"	"28.967151288"	"0"	"9.2002758098000008"	"9.2002758098000008"	"73.761897066000003"	"106.19164073"	"97.843594189000001"	"0"	"1.7018776433"	"111.31760606"	"390.81661568999999"	"0"	"0"	"0"	"65.965701069000005"	"83.123932171999996"	"149.08963328999999"	"11.563280900000001"	"262.07485304"	"218.1552288"	"97.843594189000001"
"S12000024"	"Perth and Kinross"	"2010"	"4645.3703674"	"31.434970333999999"	"25.494566335999998"	"0"	"56.929536669999997"	"9.37256583E-2"	"12.221319360000001"	"12.315045017999999"	"142.88435901"	"288.93703698000002"	"2034.9797455"	"37.612973779999997"	"1.0128876358000001"	"148.43058909000001"	"2653.8575919999998"	"323.65065222999999"	"726.88681537000002"	"1050.5374675999999"	"421.92448409000002"	"407.74439625000002"	"829.66888024000002"	"42.061845851000001"	"1069.4316681"	"1461.2841343"	"2072.5927193000002"
"S12000048"	"Perth and Kinross"	"2010"	"4645.3703674"	"31.434970333999999"	"25.494566335999998"	"0"	"56.929536669999997"	"9.37256583E-2"	"12.221319360000001"	"12.315045017999999"	"142.88435901"	"288.93703698000002"	"2034.9797455"	"37.612973779999997"	"1.0128876358000001"	"148.43058909000001"	"2653.8575919999998"	"323.65065222999999"	"726.88681537000002"	"1050.5374675999999"	"421.92448409000002"	"407.74439625000002"	"829.66888024000002"	"42.061845851000001"	"1069.4316681"	"1461.2841343"	"2072.5927193000002"
