"Date"	"ScotDemand"	"NITransfer"	"Fergus"	"GBTotal"	"EnglandTransfer"
2016-05-10	112.636538	98.55	855.605858	2289.9329	644.41932
2016-05-11	113.00061	105.65	895.574326	2372.894455	676.923716
2016-05-12	113.152273	127.019444	869.383892	2273.296814	629.212175
2016-05-13	141.729667	141.1674	787.196844	2362.289664	504.299777
2016-05-14	126.147816	93.38515	806.819446	2305.641531	587.28648
2016-05-15	116.916193	100.589533	901.504298	2338.75542	683.998572
2016-05-16	124.971082	139.211383	887.538517	2508.244012	623.356052
2016-05-17	124.314166	111.421984	913.215496	2431.476516	677.479346
2016-05-18	124.757136	102.511393	849.398133	2570.121403	622.129604
2016-05-19	137.965115	89.577365	866.55088	2441.668989	639.0084
2016-05-20	117.27067	92.111545	887.244917	2274.011679	677.862702
2016-05-21	95.465567	86.622179	842.09976	2177.632351	660.012014
2016-05-22	98.499543	72.688802	879.224691	2163.537109	708.036346
2016-05-23	111.330115	148.911133	909.604738	2415.198816	649.36349
2016-05-24	115.84724	89.077691	905.899173	2394.627281	700.974242
2016-05-25	123.701387	106.466471	888.577019	2495.614235	658.409161
2016-05-26	132.713597	152.255859	851.083601	2327.967558	566.114145
2016-05-27	138.49161	121.344401	771.68835	2127.053321	511.852339
2016-05-28	108.662125	92.522244	713.089555	1834.869672	511.905186
2016-05-29	102.661666	77.988824	734.800854	1881.166713	554.150364
2016-05-30	100.217316	97.5	768.685772	2131.75577	570.968456
2016-05-31	91.188568	86.688911	699.063765	2040.594993	521.186286
2016-06-01	90.133905	97.533095	634.830834	1896.954756	447.163834
2016-06-02	95.987557	100.277778	605.812698	1902.394632	409.547363
2016-06-03	97.866682	115.300022	571.61617	1943.205757	358.449466
2016-06-04	80.404413	89.244792	590.232351	1785.212706	420.583146
2016-06-05	79.048577	76.969444	532.074697	1665.027211	376.056676
2016-06-06	83.638563	81.310528	483.115042	1726.716386	318.165951
2016-06-07	90.058134	94.778103	559.036634	1831.191574	374.200397
2016-06-08	99.631413	97.466363	658.352665	1918.670555	461.254889
2016-06-09	93.607117	114.883333	670.390887	1882.767795	461.900437
2016-06-10	103.009163	129.422743	684.335458	1734.603479	451.903552
2016-06-11	110.613593	100.633138	701.531738	1830.369553	490.285007
2016-06-12	108.033427	90.455729	784.801488	1852.693376	586.312332
2016-06-13	120.533781	98.333333	791.12102	2120.267116	572.253906
2016-06-14	112.929814	104.333225	861.423541	2201.932202	644.160502
2016-06-15	118.340879	95.044488	857.653831	2069.102811	644.268464
2016-06-16	125.587417	88.44401	855.101358	2095.779288	641.069931
2016-06-17	124.431753	84.41135	803.470506	2186.896352	594.627403
2016-06-18	104.395658	84.055447	830.241456	2115.972997	641.790351
2016-06-19	90.75257	69.033203	907.326744	2050.894175	747.540971
2016-06-20	103.444771	83.655599	870.563456	1915.757001	683.463086
2016-06-21	96.743542	76.21148	835.909277	1890.630319	662.954255
2016-06-22	86.34231	88.044162	765.25475	1760.18016	590.868278
2016-06-23	78.495189	89.188911	710.705118	1598.383307	543.021018
2016-06-24	79.033478	74.966905	735.007608	1580.978558	581.007225
2016-06-25	76.494855	65.499674	801.922676	1624.9865	659.928147
2016-06-26	81.98578	50.255534	796.949575	1610.759485	664.708261
2016-06-27	94.162724	82.26671	817.52542	1714.560483	641.095986
2016-06-28	108.522483	100.477973	810.600215	1707.456606	601.599759
2016-06-29	103.213535	65.833333	748.614555	1749.168999	579.567687
2016-06-30	95.813542	50.910916	769.454835	1892.367244	622.730377
2016-07-01	92.064486	32.333442	902.212248	2048.133515	777.81432
2016-07-02	90.435139	38.233507	895.538456	2039.793924	766.86981
2016-07-03	94.595602	41.233181	896.498534	2053.19827	760.669751
2016-07-04	103.428662	56.16645	890.771492	2076.204053	731.17638
2016-07-05	104.642655	124.300673	884.451019	2084.088822	655.507691
2016-07-06	102.743548	113.832682	907.86399	2136.388553	691.28776
2016-07-07	78.112776	67.289497	819.759982	2100.564593	674.357709
2016-07-08	75.285389	42.277561	858.191939	2044.118981	740.628989
2016-07-09	88.139085	30.999349	894.202306	1988.780435	775.063872
2016-07-10	90.662674	34.734158	882.071249	1967.918847	756.674417
2016-07-11	92.327927	42.065972	862.495976	2036.079708	728.102077
2016-07-12	84.935613	52.811415	788.061393	2130.20142	650.314365
2016-07-13	81.015767	59.688585	872.701556	2118.443809	731.997204
2016-07-14	77.572512	60.633681	985.829468	1841.100362	847.623275
2016-07-15	79.275499	43.500434	909.426096	2100.170905	786.650163
2016-07-16	80.161383	45.121528	996.904576	1960.257304	871.621665
2016-07-17	84.023273	40.644531	990.85558	1938.359682	866.187776
2016-07-18	73.61436	73.466797	925.695488	2028.222292	778.614331
2016-07-19	76.183843	68.333333	902.617544	1961.721431	758.100368
2016-07-20	71.982708	58.166233	899.257639	2019.131696	769.108698
2016-07-21	82.547223	57.745226	839.309977	1971.741938	699.017528
2016-07-22	78.400963	74.943576	900.598271	1986.801836	747.253732
2016-07-23	80.09484	43.156467	914.478777	1935.240741	791.22747
2016-07-24	82.652934	32.332899	913.37471	1989.374247	798.388877
2016-07-25	90.599812	65.388455	864.638775	1915.137173	708.650508
2016-07-26	94.358712	57.145182	841.380463	1913.95328	689.876569
2016-07-27	35.015681	66.200087	824.656199	1985.675362	723.440431
2016-07-28	84.440394	94.348456	840.253093	2146.085404	661.464243
2016-07-29	81.175936	77.897222	882.815927	2210.298607	723.742769
2016-07-30	84.369916	74.544444	860.006048	2210.233587	701.091688
2016-07-31	72.354815	51.471375	776.149913	1956.059096	652.323723
2016-08-01	66.962531	86.477965	781.615301	1926.535414	628.174805
2016-08-02	67.177284	61.433333	781.615301	1897.011732	653.004684
2016-08-03	66.353472	32.833333	754.337574	1663.986569	655.150769
2016-08-04	68.881078	77.011111	695.886974	1678.851188	549.994785
2016-08-05	72.376847	101.381335	482.687425	1742.691857	308.929243
2016-08-06	66.620514	50.503322	453.893086	1276.146015	336.76925
2016-08-07	59.382997	18.544444	396.842881	1210.307933	318.91544
2016-08-08	68.141668	40.077778	392.278245	1367.692829	284.058799
2016-08-09	71.437327	66.866667	459.942619	1547.550686	321.638625
2016-08-10	87.350969	66.881261	503.040586	1735.547094	348.808356
2016-08-11	81.391533	92.318329	492.807378	1529.764905	319.097516
2016-08-12	77.04435	61.7	489.282911	1508.128427	350.538561
2016-08-13	68.312517	61.7	496.781925	1678.504711	366.769408
2016-08-14	64.276594	101.188889	518.244716	1728.049676	352.779233
2016-08-15	64.671171	75.686843	547.430511	1623.217469	407.072497
2016-08-16	64.349497	80.84445	533.217597	1928.106119	388.02365
2016-08-17	65.693825	113.80515	541.67133	1831.921323	362.172355
2016-08-18	68.628916	124.743992	619.773233	1893.004301	426.400325
2016-08-19	77.189475	97.144444	707.929616	1764.362421	533.595697
2016-08-20	73.14833	73.417592	690.069887	1595.613977	543.503965
2016-08-21	62.483761	75.561253	761.156764	1670.111833	623.11175
2016-08-22	73.657328	98.866667	832.357978	2029.92503	659.833983
2016-08-23	80.055998	107.722222	867.67098	1975.890368	679.89276
2016-08-24	71.543195	108.333333	918.553658	1923.3866	738.67713
2016-08-25	79.378618	97.966667	964.735852	1990.397374	787.390567
2016-08-26	74.259955	82.788889	1006.071787	1892.662408	849.022943
2016-08-27	70.063598	108.411111	994.028939	1805.208666	815.55423
2016-08-28	68.145816	80.822222	919.123163	1806.341628	770.155125
2016-08-29	76.094435	95.266667	1024.371228	1999.314477	853.010126
2016-08-30	74.771306	72.333333	997.256513	2114.764828	850.151874
2016-08-31	78.607661	87.877778	982.154817	2106.549629	815.669378
2016-09-01	82.676838	135.9	977.99616	2155.461308	759.419322
2016-09-02	77.876623	96.188889	1006.488605	2175.114108	832.423093
2016-09-03	76.041168	112.922222	994.574187	2032.619699	805.610797
2016-09-04	70.776352	143.5	911.271122	1979.356607	696.99477
2016-09-05	77.145926	85.811111	760.925542	2194.477902	597.968505
2016-09-07	70.937826	116.722222	998.118349	2166.140263	810.458301
2016-09-08	78.978619	74.077778	1037.899267	2256.048491	884.84287
2016-09-09	85.745924	68.522222	989.764068	2176.305285	835.495922
2016-09-10	78.482803	74.933333	1028.102036	2100.712919	874.6859
2016-09-11	80.137872	57.033333	1045.610138	2047.201214	908.438933
2016-09-12	76.463994	140.355556	1050.91478	2281.36049	834.09523
2016-09-13	75.767195	134.9	1028.810292	2196.566383	818.143097
2016-09-14	82.266871	174.8	976.391682	2210.619053	719.324811
2016-09-15	75.788488	121.755556	932.890848	2111.862543	735.346804
2016-09-16	78.46605	100.233333	985.461506	2171.884963	806.762123
2016-09-17	76.304183	100.233333	977.314962	1960.052442	800.777446
2016-09-18	82.274832	80.288889	925.649185	1913.660585	763.085464
2016-09-19	85.663841	117.677778	924.863384	2226.137638	721.521765
2016-09-20	88.166223	111.455556	922.335888	2216.401651	722.714109
2016-09-21	95.519611	132.533333	889.855826	2587.950418	661.802882
2016-09-22	93.42085	92.155556	836.842346	2191.899306	651.26594
2016-09-23	103.511258	49.933333	886.38558	2093.833451	732.940989
2016-09-24	92.631543	36.077778	874.342124	1999.598455	745.632803
2016-09-25	94.921177	64.2	917.393425	1993.004856	758.272248
2016-09-26	116.358216	92.322222	893.857918	2251.191984	685.17748
2016-09-27	110.258836	64.933333	877.764777	2135.433318	702.572608
2016-09-28	111.058413	96.322222	899.048609	1970.867796	691.667974
2016-09-29	121.315525	111.155556	862.137058	1984.63966	629.665977
2016-09-30	119.616026	105.544444	868.77896	2074.565266	643.61849
2016-10-01	117.55606	79.122222	858.389584	2046.844486	661.711302
2016-10-02	118.424261	67.811111	872.38403	1962.892253	686.148658
2016-10-03	123.458128	60.488889	690.451921	2119.195307	506.504904
2016-10-04	118.419056	86.711111	766.329817	1930.105506	561.19965
2016-10-05	118.342617	58.022222	834.310804	1953.388148	657.945965
2016-10-06	121.636639	72.755556	913.15993	2402.775856	718.767735
2016-10-07	124.662533	104.892811	926.548869	2318.721543	696.993525
2016-10-08	115.964841	83.944444	949.298469	2357.507467	749.389184
2016-10-09	121.275532	82.266667	967.900612	2180.784964	764.358413
2016-10-10	143.046502	105.472222	965.450137	2449.792865	716.931413
2016-10-11	144.707544	88.633333	964.974924	2716.244941	731.634047
2016-10-12	154.157647	93.088889	966.641826	2495.025017	719.39529
2016-10-13	160.935222	98.244444	915.884924	2563.430559	656.705258
2016-10-14	153.655844	95.633333	925.351773	2593.833763	676.062596
2016-10-15	140.200455	69.122222	944.2267	2379.588601	734.904023
2016-10-16	139.405129	60.133333	987.305103	2407.712955	787.766641
2016-10-17	157.420379	79.911111	978.916937	2432.796314	741.585447
2016-10-18	167.201889	87.588889	1001.209985	2430.62156	746.419207
2016-10-19	154.010035	104.844444	948.479616	2539.786998	689.625137
2016-10-20	154.117046	106.355556	946.676557	2459.984008	686.203955
2016-10-21	163.660383	104.288889	983.444043	2366.43792	715.494771
2016-10-22	170.976251	62.422222	973.904891	2498.469033	740.506418
2016-10-23	177.336402	54.033333	998.370206	2528.681907	767.000471
2016-10-24	190.719185	103.244444	1001.638935	2582.087044	707.675306
2016-10-25	179.116216	116.122222	1011.250194	2577.922231	716.011756
2016-10-26	171.936661	92.411111	987.717377	2426.014407	723.369605
2016-10-27	161.877005	82.377778	997.869061	2392.533898	753.614278
2016-10-28	181.552954	106.055556	999.981065	2386.882101	712.372555
2016-10-29	173.849373	69.933333	661.355136	1864.488099	417.57243
2016-10-30	161.724941	104.944627	1006.799111	2506.66245	740.129543
2016-10-31	160.963799	93.477778	992.995929	2503.631145	738.554352
2016-11-01	184.781154	96.011111	1073.70688	2586.776519	792.914615
2016-11-02	200.483901	123.444444	1043.606192	2590.092991	719.677847
2016-11-03	202.630798	115.5	977.996687	2521.0236	659.865889
2016-11-04	203.065942	106.722222	1001.127038	2736.482656	691.338874
2016-11-05	195.874347	65.233333	970.49179	2345.038417	709.38411
2016-11-06	201.446951	64.244444	1072.502516	2612.661266	806.811121
2016-11-07	231.819953	154.733333	1071.25396	2829.935663	684.700674
2016-11-08	246.742841	120.592497	1143.252693	2946.925947	775.917355
2016-11-09	244.988185	136.933333	1137.669525	3019.990825	755.748007
2016-11-10	232.018553	131.2	1147.38685	2846.154966	784.168297
2016-11-11	230.583609	87.733333	1168.737322	2803.048636	850.42038
2016-11-12	192.015971	106.2	1132.929354	2429.63206	834.713383
2016-11-13	202.366842	83.388889	1097.012048	2650.247291	811.256317
2016-11-14	166.35282	94.9	1056.23581	2620.216573	794.98299
2016-11-15	175.606274	99.644444	1102.250924	2668.689521	827.000206
2016-11-16	204.397859	98.533333	1023.9595	2600.539767	721.028308
2016-11-17	225.330491	128	1119.694283	2741.497822	766.363792
2016-11-18	241.471832	127.011111	1002.804533	2821.198507	634.32159
2016-11-19	241.708275	128	977.963333	2572.991369	608.255058
2016-11-20	255.681021	129.466667	1105.064208	2754.504837	719.91652
2016-11-21	274.699805	143.422222	1119.081327	2768.00006	700.9593
2016-11-22	249.6158	154.4	1079.604152	2264.479024	675.588352
2016-11-23	271.581364	181.688889	1068.483192	2056.562275	615.212939
2016-11-24	283.620125	151.633333	1053.74929	1889.798475	618.495832
2016-11-25	278.332856	144.111111	702.236348	1773.423443	279.792381
2016-11-26	242.106998	129.285061	816.25214	1626.173528	444.860081
2016-11-27	222.996466	115.233333	955.043109	1759.619658	616.81331
2016-11-28	240.94237	164.377778	939.939271	1942.883852	534.619123
2016-11-29	236.226177	165.6	872.310601	3114.451201	470.484424
2016-11-30	219.779365	174.96667	905.380636	2221.006995	510.634601
2016-12-01	208.585802	172.977778	862.570528	2254.067403	481.006948
2016-12-02	220.665291	161.255556	882.113931	2122.611394	500.193084
2016-12-03	219.511578	118.544444	641.177312	1992.315326	303.12129
2016-12-04	236.591175	87.477778	607.158619	2011.765005	283.089666
2016-12-05	276.236911	148.311111	662.947676	2550.429683	238.399654
2016-12-06	251.48705	86.988889	673.013963	2378.37356	334.538024
2016-12-07	172.020785	68.366667	632.650297	1961.805177	392.262845
2016-12-08	171.158323	93.033333	1027.739398	2621.329226	763.547742
2016-12-09	165.533795	57.733333	938.131766	2392.895898	714.864638
2016-12-10	177.13529	81.766667	918.800454	2526.106791	659.898497
2016-12-11	191.165498	85.644444	1119.741413	2728.011009	842.931471
2016-12-12	208.028006	135.333333	984.244803	3013.85884	640.883464
2016-12-13	210.649253	88.555556	1101.91821	2974.649807	802.713401
2016-12-14	191.30053	133.655556	1144.30899	2705.784028	819.352904
2016-12-15	194.548738	117.9	1134.818483	2821.646682	822.369745
2016-12-16	197.001571	152.444444	1110.056209	2785.055424	760.610194
2016-12-17	204.127707	150.211111	1078.261489	2749.454055	723.922671
2016-12-18	181.920002	106.744444	1025.698772	2713.769644	737.034326
2016-12-19	212.39527	159.955556	1044.922822	3054.816821	672.571996
2016-12-20	224.043052	121.455556	1114.957354	3208.909473	769.458746
2016-12-21	232.168304	118.988889	1083.953355	3049.484432	732.796162
2016-12-22	243.99802	109.744444	1123.35928	3079.863623	769.616816
2016-12-23	229.655002	73.755556	1120.000411	2759.359561	816.589853
2016-12-24	213.347919	54.844444	1165.817787	2756.853542	897.625424
2016-12-25	170.057224	51.022222	1079.528507	2559.205308	858.449061
2016-12-26	217.248101	61.711111	942.420475	2581.8258	663.461263
2016-12-27	205.56384	75.888889	1029.109662	2877.692294	747.656933
2016-12-28	200.532216	105.655556	1097.891704	2932.765992	791.703932
2016-12-29	190.164194	92.3	1091.688685	2887.22514	809.224491
2016-12-30	169.826182	62.566667	1119.641344	2841.438114	887.248495
2016-12-31	168.771098	54.811111	1067.666063	2748.072562	844.083854
2017-01-01	196.625919	49.344444	1136.287455	2874.711854	890.317092
2017-01-02	221.941089	106.733333	1185.09758	3014.091371	856.423158
2017-01-03	205.40806	148.777778	1161.486094	2953.771068	807.300256
2017-01-04	226.102427	153.3	1222.806625	3183.665976	843.404198
2017-01-05	253.571236	118.322222	1148.17459	3498.935734	776.281132
2017-01-06	210.601461	161.988889	1153.741048	3420.319079	781.150698
2017-01-07	200.204363	102.5	1139.999512	2980.061518	837.295149
2017-01-08	189.196497	57.322222	1139.778493	2855.807282	893.259774
2017-01-09	216.568143	85.922222	1189.037196	3011.176552	886.546831
2017-01-10	218.966263	77.211111	1198.784583	3042.332927	902.607209
2017-01-11	249.884281	80.688889	1156.299622	2916.26094	825.726452
2017-01-12	275.517072	117.422222	1210.984789	3205.774676	818.045495
2017-01-13	277.690785	128.688889	1196.719592	3328.216797	790.339918
2017-01-14	253.73769	96.811111	1172.234233	3079.071905	821.685432
2017-01-15	208.235825	84.933333	1236.355891	3048.864972	943.186733
2017-01-16	204.825529	126.733333	1228.062186	3164.376555	896.503324
2017-01-17	198.694419	136.488889	1157.704871	3334.668202	822.521563
2017-01-18	208.171958	144.533333	1188.188395	3429.1125	835.483104
2017-01-19	216.182845	131.8	1171.701489	3454.266411	823.718644
2017-01-20	223.448775	119.033333	1120.974605	3451.779335	778.492497
2017-01-21	225.806121	120.666667	1031.744988	3260.784011	685.2722
2017-01-22	232.473657	121.244444	1048.282825	3328.46381	694.564724
2017-01-23	250.257905	104.044444	1149.750906	3542.83818	795.448557
2017-01-24	223.211509	104.044444	1076.987864	3443.313087	749.731911
2017-01-25	213.403067	57.222222	1161.637407	3513.482922	891.012118
2017-01-26	252.804715	76.277778	1195.007869	3835.22532	865.925376
2017-01-27	264.876096	129.511111	1123.734386	3664.969183	729.347179
2017-01-28	254.448212	116.477778	1134.700224	3238.400175	763.774234
2017-01-29	245.812203	108.888889	1116.668225	3197.955016	761.967133
2017-01-30	258.552423	96.755556	1182.176661	3160.954035	826.868682
2017-01-31	235.971239	106.666667	1223.34037	3205.96675	880.702464
2017-02-01	204.936338	78.088889	1195.772149	2996.893629	912.746922
2017-02-02	205.273975	57.944444	1186.684613	2835.875056	923.466194
2017-02-03	188.461013	119.111111	1156.617256	2909.069734	849.045132
2017-02-04	209.025726	102.088889	1127.584158	2875.140502	816.469543
2017-02-05	218.749398	101.711111	1142.28238	2936.984943	821.821871
2017-02-06	239.800317	99.544444	994.661459	2905.215058	655.316698
2017-02-07	239.219062	138.488889	1104.056048	2972.889412	726.348097
2017-02-08	238.037796	118.244444	1126.203288	3154.256078	769.921048
2017-02-09	252.577257	116.022222	1096.121747	3594.297388	727.522268
2017-02-10	258.069013	165.766667	1219.484807	3594.279175	795.649127
2017-02-11	252.941411	107.1	1056.920812	3220.829166	696.879401
2017-02-12	251.458913	84.411111	987.894742	3005.097046	652.024718
2017-02-13	252.360052	73.844444	825.616664	3025.703329	499.412168
2017-02-14	243.895499	109.277778	1051.374803	3059.323284	698.201526
2017-02-15	227.617939	83.133333	973.353035	2832.827865	662.601763
2017-02-16	216.164756	107.644444	917.621411	2700.021805	593.812211
2017-02-17	208.637392	97.966667	985.427773	2750.102719	678.823714
2017-02-18	181.900899	74.411111	1107.944822	2767.845715	851.632812
2017-02-19	176.727544	62.233333	1091.40323	2716.17008	852.442353
2017-02-20	182.467037	57.888889	1099.199785	2817.142651	858.843859
2017-02-21	202.448649	57.144444	1138.268538	2808.452796	878.675445
2017-02-22	209.732692	73.166667	1157.48906	2829.407162	874.589701
2017-02-23	242.252092	88.077778	1136.944148	2937.14655	806.614278
2017-02-24	223.924714	96.667778	1073.279391	2959.619002	752.686899
2017-02-25	193.094458	64.8	1103.029339	2623.262556	845.134881
2017-02-26	207.049672	57.744444	1074.481972	2550.796754	809.687856
2017-02-27	235.786065	133.288889	1141.739192	3162.855412	772.664238
2017-02-28	244.743383	108.53987	1107.034523	3231.042223	753.75127
2017-03-01	244.650041	113.555556	1150.679563	3281.47765	792.473966
2017-03-02	247.787591	131.366667	1145.80974	3224.197242	766.655482
2017-03-03	246.256675	103.944444	1139.97803	3202.835777	789.776911
2017-03-04	227.999685	91.655556	1027.310399	2903.518162	707.655158
2017-03-05	211.036309	88.244444	1064.162452	2930.580161	764.881699
2017-03-06	218.340434	125.777778	1036.203669	3282.319607	692.085457
2017-03-07	226.949327	131.766667	1053.467223	3292.482161	694.751229
2017-03-08	216.34896	108.5	975.632733	2975.291513	650.783773
2017-03-09	202.900307	124.811111	952.225377	2866.251944	624.513959
2017-03-10	203.713408	98.944444	924.348019	2920.183049	621.690167
2017-03-11	182.535127	133.766667	909.221883	2764.02383	592.920089
2017-03-12	180.95547	94.955556	900.626675	2756.65381	624.715649
2017-03-13	189.385893	81.044444	964.175002	2852.579602	693.744665
2017-03-14	177.132875	79.522222	870.728295	2658.065103	614.073198
2017-03-15	190.431148	72.136111	809.423027	2622.092283	546.855768
2017-03-16	183.66353	75.385178	836.585765	2716.7889	577.537057
2017-03-17	211.379561	58.022222	861.738366	2755.600931	592.336583
2017-03-18	185.812645	37.044444	879.719752	2574.272093	656.862663
2017-03-19	163.987738	36.988889	905.267179	2591.509102	704.290552
2017-03-20	203.417662	75.477778	897.560607	2669.837424	618.665167
2017-03-21	231.283106	134.122222	903.446503	2954.701945	538.041175
2017-03-22	248.26777	100.1	867.452233	3205.035201	519.084463
2017-03-23	234.355166	120.688889	878.859085	3046.102806	523.81503
2017-03-24	208.836055	136.422222	790.947674	2913.594572	445.689397
2017-03-25	166.412042	91.044444	756.978245	2427.09157	499.521759
2017-03-26	163.069097	69.522222	817.716724	2379.276071	585.125405
2017-03-27	164.860533	69.522222	819.142827	2712.567695	584.760072
2017-03-28	185.68402	89.811111	828.955393	2679.520914	553.460262
2017-03-29	177.364612	81.188889	840.721982	2457.55057	582.168481
2017-03-30	157.556706	78.233333	832.6101	2391.50229	596.820061
2017-03-31	151.25353	80.441553	858.079937	2526.982316	626.384854
2017-04-01	144.019899	71.566667	904.048491	2551.569703	688.461925
2017-04-02	133.208067	58.5	888.303232	2429.530603	696.595165
2017-04-03	164.762276	59.188889	900.679566	2545.970037	676.728401
2017-04-04	158.427295	89.888889	871.651074	2700.84751	623.33489
2017-04-05	167.651893	109.488889	885.509414	2843.813301	608.368632
2017-04-06	170.985104	121.377778	916.895813	2831.942793	624.532931
2017-04-07	169.127713	120.366667	931.947839	2845.741826	642.453459
2017-04-08	142.714217	93.077778	933.066079	2351.756744	697.274084
2017-04-09	152.998742	81.433333	932.539971	2215.051875	698.107896
2017-04-10	166.898392	101.4	917.894496	2511.737678	649.596104
2017-04-11	177.00993	101.4	915.952722	2565.53483	637.542792
2017-04-12	157.355657	91.1	922.415088	2634.626027	673.959431
2017-04-13	163.45916	115.222222	925.946634	2865.231952	647.265252
2017-04-14	162.583581	109.744444	958.948074	2627.366231	686.620049
2017-04-15	157.550094	86.288889	964.860058	2532.029771	721.021075
2017-04-16	167.413327	72.355556	932.979909	2503.233094	693.211026
2017-04-17	168.208613	113.744444	897.043989	2711.001492	615.090932
2017-04-18	177.501217	128.711111	892.156105	2893.026659	585.943777
2017-04-19	154.618541	121.5	749.415922	2945.159207	473.297381
2017-04-20	140.667466	122.233333	842.772847	2845.450162	579.872048
2017-04-21	140.94025	122.233333	920.147832	2724.45942	656.974249
2017-04-22	143.977543	110.3	924.867368	2515.693682	670.589825
2017-04-23	144.647315	92.611111	882.988578	2432.140999	645.730152
2017-04-24	177.045809	90.133333	932.614239	2737.595566	665.435097
2017-04-25	197.574796	94.266667	892.412144	3130.078795	600.570681
2017-04-26	186.217975	133.033333	856.077949	3353.810003	536.826641
2017-04-27	157.431288	96.577778	864.263378	3250.755943	610.254312
2017-04-28	148.677149	103.655556	883.901794	2995.321546	631.569089
2017-04-29	143.689455	50.055556	866.323738	2564.561771	672.578727
2017-04-30	135.746548	51.811111	872.039418	2502.783227	684.481759
2017-05-01	138.735468	78.544444	873.348686	2544.434404	656.068774
2017-05-02	135.620475	100.377778	859.159062	2657.438197	623.160809
2017-05-03	124.053233	69.011111	848.23961	2608.414537	655.175266
2017-05-04	127.489933	41.122222	835.325562	2441.732418	666.713407
2017-05-05	122.870517	41.966667	843.060556	2366.115083	678.223372
2017-05-06	114.457241	65.811111	797.514828	2166.405461	617.246476
2017-05-07	126.152082	74.522222	818.907174	2132.91876	618.23287
2017-05-08	140.455136	82.288889	825.973133	2449.54394	603.229108
2017-05-09	132.749488	93.511111	835.331414	2700.192141	609.070815
2017-05-10	138.798562	95.1	805.94402	2436.997694	572.045458
2017-05-11	129.861189	95.188889	803.213171	2222.646925	578.163093
2017-05-12	130.763193	90.022222	833.380577	2191.909227	612.595162
2017-05-13	117.01233	51.377778	840.009521	1973.058667	671.619413
2017-05-14	101.360921	33.777778	765.831483	1865.108746	630.692784
2017-05-15	123.459452	38.033333	826.478305	2068.438311	664.98552
2017-05-16	111.046883	42.711111	838.978035	2050.701608	685.220041
2017-05-17	116.436862	68.022222	825.091732	2082.361579	640.632648
2017-05-18	112.060913	87.322222	786.118308	2122.908075	586.735173
2017-05-19	120.491725	81.266667	797.973376	2168.240146	596.214984
2017-05-20	122.152011	62.222222	813.343632	2042.007803	628.969399
2017-05-21	106.867856	33.066667	864.543137	1989.463542	724.608614
2017-05-22	127.006138	58.211111	778.815805	2118.98306	593.598556
2017-05-23	117.396001	87.666667	756.647192	2143.274048	551.584524
2017-05-24	105.119423	76.255556	799.091804	2147.786284	617.716825
2017-05-25	91.208812	63.8	824.012256	2034.588436	669.003444
2017-05-26	88.674044	56.022222	824.03216	1948.967008	679.335894
2017-05-27	81.167484	5.098e-06	814.547488	1954.581194	733.379998902
2017-05-28	85.439552	62.766667	832.282182	2003.72582	684.075963
2017-05-29	105.32945	91.033333	881.382331	2093.560539	685.019548
2017-05-30	93.155508	73.575	891.376553	2040.18487	724.646045
2017-05-31	101.349932	63.222222	867.523703	2193.27556	702.951549
2017-06-01	93.528747	72.322222	834.601682	1920.959231	668.750713
2017-06-02	91.395437	78.566667	865.752638	2106.323122	695.790534
2017-06-03	93.662847	58.711111	855.23819	1941.891406	702.864232
2017-06-04	89.687056	67.588889	869.906583	1944.978789	712.630638
2017-06-05	94.724825	65.266667	884.877688	2031.835393	724.886196
2017-06-06	103.235333	58.888889	914.809583	2041.231712	752.685361
2017-06-07	96.975023	97.977778	845.049749	2041.291905	650.096948
2017-06-08	96.326323	94.211111	833.097561	2120.834751	642.560127
2017-06-09	87.968544	73.555556	828.298319	2008.179852	666.774219
2017-06-10	76.861228	34.188889	822.139055	1860.206657	711.088938
2017-06-11	80.960026	33.088889	816.333179	1828.900043	702.284264
2017-06-12	92.027279	67.011111	837.013175	1934.801452	677.974785
2017-06-13	97.738437	67.011111	839.142261	2110.500425	674.392713
2017-06-14	88.998424	52.911111	842.346424	1812.374957	700.436889
2017-06-15	94.346662	49.488889	835.727879	1673.443527	691.892328
2017-06-16	87.053738	80.811111	804.142342	1676.775883	636.277493
2017-06-17	78.210452	82.077778	715.268646	1586.355082	554.980416
2017-06-18	81.154646	87.611111	628.546471	1545.437835	459.780714
2017-06-19	91.791373	97.911111	694.077997	1691.450059	504.375513
2017-06-20	84.366555	97.711111	693.036236	1847.105589	510.95857
2017-06-21	89.573995	96.922222	645.151431	1699.34414	458.655214
2017-06-22	93.884639	71.566667	509.527531	1632.615203	344.076225
2017-06-23	78.087855	65.011111	492.485458	1745.876934	349.386492
2017-06-24	82.841153	64.3	512.331794	1445.746461	365.190641
2017-06-25	85.592583	77.388889	536.470697	1469.745551	373.489225
2017-06-26	100.645538	114.855556	555.306348	1679.654718	339.805254
2017-06-27	105.162207	112.766667	559.550087	1648.413753	341.621213
2017-06-28	100.108405	95.977778	613.342273	1709.666554	417.25609
2017-06-29	96.443126	58.633333	688.019387	2105.479799	532.942928
2017-06-30	88.55749	78.111111	693.678328	1996.034263	527.009727
2017-07-01	84.160307	68.8	692.054584	2015.623414	539.094277
2017-07-02	83.482007	63.977778	648.668057	1960.605875	501.208272
2017-07-03	96.223426	108.388889	684.482765	2143.963283	479.87045
2017-07-04	105.897657	119.233333	609.386558	2197.919025	384.255568
