"Date"	"Gas"	"Transport"	"Electricity"
2015-08-19	79.957323	126.745966910777	73.1527762580266
2015-08-20	78.67369	126.745966910777	71.1720659449392
2015-08-21	74.117233	126.745966910777	68.6823925575778
2015-08-22	73.572992	126.745966910777	65.606132963881
2015-08-23	70.227468	126.745966910777	59.9687507833879
2015-08-24	76.311851	126.745966910777	70.2843224683178
2015-08-25	74.179128	126.745966910777	74.6585920138786
2015-08-26	78.212647	126.745966910777	77.7324329483814
2015-08-27	83.156091	126.745966910777	71.9272933571783
2015-08-28	78.51097	126.745966910777	70.5041968211541
2015-08-29	70.541667	126.745966910777	61.1243414539574
2015-08-30	72.823378	126.745966910777	61.7350210511667
2015-08-31	80.839409	126.745966910777	72.7022944110685
2015-09-01	87.111641	126.445987847118	72.1182191291524
2015-09-02	91.943438	126.445987847118	70.4260638567793
2015-09-03	95.302633	126.445987847118	71.2710863037975
2015-09-04	96.089604	126.445987847118	72.9966953856846
2015-09-05	85.025852	126.445987847118	66.7787514711115
2015-09-06	79.331791	126.445987847118	63.39520654261
2015-09-07	84.247233	126.445987847118	73.9065860567292
2015-09-08	91.199558	126.445987847118	75.2403277659954
2015-09-09	97.962038	126.445987847118	76.5279245383005
2015-09-10	87.160161	126.445987847118	75.8514358625462
2015-09-11	83.94011	126.445987847118	74.0527129027311
2015-09-12	101.081223	126.445987847118	69.3378443992176
2015-09-13	100.488843	126.445987847118	66.2144315250339
2015-09-14	112.558132	126.445987847118	76.9390722470029
2015-09-15	109.339144	126.445987847118	77.2090197549828
2015-09-16	108.644349	126.445987847118	77.8136445645033
2015-09-17	106.364487	126.445987847118	77.3518202893152
2015-09-18	97.840027	126.445987847118	74.8152443557528
2015-09-19	99.063136	126.445987847118	68.2150885374779
2015-09-20	98.76528	126.445987847118	68.423776722642
2015-09-21	104.282868	126.445987847118	78.3981810894711
2015-09-22	110.542416	126.445987847118	76.5215302920456
2015-09-23	120.432629	126.445987847118	78.2747016052284
2015-09-24	125.483881	126.445987847118	74.8588956603888
2015-09-25	115.222891	126.445987847118	70.5773613295978
2015-09-26	106.623027	126.445987847118	69.1263657364294
2015-09-27	103.952198	126.445987847118	67.1848571246214
2015-09-28	113.006202	126.445987847118	74.8493549687859
2015-09-29	104.588677	126.445987847118	77.5469235370041
2015-09-30	108.042448	126.445987847118	81.4854534879686
2015-10-01	110.282328	124.294216334622	79.376617684544
2015-10-02	115.029132	124.294216334622	75.044643265063
2015-10-03	116.268713	124.294216334622	71.0534428889027
2015-10-04	128.083467	124.294216334622	72.890748205707
2015-10-05	139.986541	124.294216334622	82.8943036206894
2015-10-06	111.833255	124.294216334622	80.9073269993001
2015-10-07	125.319165	124.294216334622	81.6473437713183
2015-10-08	130.021406	124.294216334622	78.0983219087506
2015-10-09	127.47606	124.294216334622	77.7794382096706
2015-10-10	115.272448	124.294216334622	74.0756133271359
2015-10-11	121.57732	124.294216334622	71.2754224099611
2015-10-12	134.238624	124.294216334622	75.481654386713
2015-10-13	136.561405	124.294216334622	82.7623438547235
2015-10-14	142.793858	124.294216334622	83.046182766162
2015-10-15	154.808892	124.294216334622	84.4326060328157
2015-10-16	153.150327	124.294216334622	85.7400839147277
2015-10-17	146.458254	124.294216334622	80.0597105496692
2015-10-18	138.60199	124.294216334622	75.2393637183412
2015-10-19	158.049212	124.294216334622	83.6071569385671
2015-10-20	150.190209	124.294216334622	79.7724680837604
2015-10-21	134.719193	124.294216334622	77.2384934602655
2015-10-22	147.099084	124.294216334622	76.7933848492668
2015-10-23	147.872855	124.294216334622	75.8507432053417
2015-10-24	150.688968	124.294216334622	71.6214475954879
2015-10-25	161.769128	124.294216334622	74.5268959445548
2015-10-26	162.486606	124.294216334622	85.0902348075159
2015-10-27	152.971107	124.294216334622	83.6173779818314
2015-10-28	149.351194	124.294216334622	84.8966562577253
2015-10-29	154.820706	124.294216334622	84.9161198169702
2015-10-30	155.023395	124.294216334622	88.7131170530376
2015-10-31	130.57024	124.294216334622	70.2540341338744
2015-11-01	138.135671	132.441380348013	71.3310200053116
2015-11-02	154.752305	132.441380348013	83.1242329649136
2015-11-03	163.733443	132.441380348013	86.4828115204174
2015-11-04	158.126362	132.441380348013	87.1894412661241
2015-11-05	148.257775	132.441380348013	89.9330748483804
2015-11-06	142.571939	132.441380348013	84.5070011210414
2015-11-07	152.532673	132.441380348013	82.2471914105134
2015-11-08	159.851146	132.441380348013	74.7651462206285
2015-11-09	168.703771	132.441380348013	88.2385352258072
2015-11-10	147.116109	132.441380348013	87.5219958095172
2015-11-11	165.462294	132.441380348013	86.939267235845
2015-11-12	179.840767	132.441380348013	83.1089676409821
2015-11-13	201.597968	132.441380348013	87.1986958237858
2015-11-14	192.202573	132.441380348013	84.2120254762677
2015-11-15	169.005116	132.441380348013	87.4640752545545
2015-11-16	195.888533	132.441380348013	83.3825434779352
2015-11-17	206.589525	132.441380348013	90.0914517280653
2015-11-18	197.053303	132.441380348013	93.7944232876666
2015-11-19	192.733901	132.441380348013	87.1565403201088
2015-11-20	213.486347	132.441380348013	90.6671261837197
2015-11-21	225.222862	132.441380348013	90.7901655504845
2015-11-22	214.240758	132.441380348013	83.3408440287221
2015-11-23	221.160035	132.441380348013	88.9537291431233
2015-11-24	208.588922	132.441380348013	90.8087256808566
2015-11-25	206.406332	132.441380348013	92.3267620264972
2015-11-26	181.845211	132.441380348013	85.2351893165355
2015-11-27	193.455767	132.441380348013	88.1628976544386
2015-11-28	214.814086	132.441380348013	86.1530437471602
2015-11-29	227.443041	132.441380348013	90.6680854968571
2015-11-30	246.858971	132.441380348013	99.3073914964335
2015-12-01	235.241463	125.559535677176	97.9435374318034
2015-12-02	212.796201	125.559535677176	91.5649416343823
2015-12-03	242.455915	125.559535677176	100.873431920723
2015-12-04	237.076451	125.559535677176	93.3357396247491
2015-12-05	210.492068	125.559535677176	91.0943946878592
2015-12-06	226.97705	125.559535677176	84.3486368328637
2015-12-07	213.932228	125.559535677176	90.7789846986297
2015-12-08	211.038862	125.559535677176	87.3062624644923
2015-12-09	221.507164	125.559535677176	90.2989063242442
2015-12-10	237.67321	125.559535677176	91.070796679525
2015-12-11	237.900024	125.559535677176	91.9701835228439
2015-12-12	232.105057	125.559535677176	91.4739284380783
2015-12-13	256.125204	125.559535677176	88.6659388510992
2015-12-14	260.599828	125.559535677176	96.0766027534168
2015-12-15	240.522467	125.559535677176	93.1584442763258
2015-12-16	196.083837	125.559535677176	92.9193465554732
2015-12-17	175.5124	125.559535677176	86.1668159619842
2015-12-18	177.254835	125.559535677176	81.918344473065
2015-12-19	143.14626	125.559535677176	76.3638969124615
2015-12-20	168.812353	125.559535677176	77.6734533246098
2015-12-21	201.690634	125.559535677176	84.8612861464361
2015-12-22	187.015156	125.559535677176	86.4914478654592
2015-12-23	209.079901	125.559535677176	85.1077219725193
2015-12-24	203.582554	125.559535677176	86.4131259395965
2015-12-25	203.243274	125.559535677176	78.4389575542947
2015-12-26	201.974573	125.559535677176	83.8247394387035
2015-12-27	194.561526	125.559535677176	77.2285695489898
2015-12-28	178.303175	125.559535677176	78.0673137986048
2015-12-29	178.070998	125.559535677176	78.6647966553912
2015-12-30	181.229965	125.559535677176	86.5459467866918
2015-12-31	209.208771	125.559535677176	89.8226597387001
2016-01-01	212.224733	115.385675050681	74.8472449985492
2016-01-02	191.003181	115.385675050681	76.8954909153829
2016-01-03	193.401034	115.385675050681	73.4438161973455
2016-01-04	219.165422	115.385675050681	76.5421323531669
2016-01-05	238.145108	115.385675050681	81.3976872143255
2016-01-06	243.374554	115.385675050681	84.1729612554243
2016-01-07	247.071485	115.385675050681	92.0175094859438
2016-01-08	266.4636	115.385675050681	95.313908704894
2016-01-09	251.943235	115.385675050681	89.6950697677852
2016-01-10	243.577988	115.385675050681	87.0320789911503
2016-01-11	246.672299	115.385675050681	90.4665081397257
2016-01-12	253.834991	115.385675050681	99.6308605620242
2016-01-13	270.593193	115.385675050681	97.3554812279032
2016-01-14	279.833641	115.385675050681	100.226490563039
2016-01-15	284.773854	115.385675050681	98.1242738079836
2016-01-16	299.210316	115.385675050681	91.1667058601053
2016-01-17	278.360002	115.385675050681	90.2200670221353
2016-01-18	282.244164	115.385675050681	100.361458684703
2016-01-19	274.343608	115.385675050681	96.3156607275798
2016-01-20	269.683765	115.385675050681	97.1748702395591
2016-01-21	265.605567	115.385675050681	95.2618602096801
2016-01-22	223.224382	115.385675050681	85.7600102026925
2016-01-23	203.333282	115.385675050681	78.470640504953
2016-01-24	171.275207	115.385675050681	76.4209114359974
2016-01-25	187.764568	115.385675050681	83.2885815132592
2016-01-26	204.667691	115.385675050681	89.1044779794715
2016-01-27	231.793926	115.385675050681	99.6492284884688
2016-01-28	240.946136	115.385675050681	90.1624431369176
2016-01-29	233.663321	115.385675050681	94.4335443139512
2016-01-30	253.760379	115.385675050681	85.4579200543843
