LA Code,Region,Coal - Industrial,Coal - Commercial,Coal - Domestic,Coal - Rail,Coal - Public Sector,Coal - Agriculture,Coal - Total,Manufactured fuels - Industrial,Manufactured fuels - Domestic,Manufactured fuels - Total,Petroleum products - Industrial,Petroleum products - Commercial,Petroleum products - Domestic,Petroleum products - Road transport,Petroleum products - Rail,Petroleum products - Public Sector,Petroleum products - Agriculture,Petroleum products - Total,Gas - Industrial & Commercial,Gas - Domestic,Gas - Total,Electricity - Industrial & Commercial,Electricity - Domestic,Electricity - Total,Bioenergy & wastes - Industrial & Commercial,Bioenergy & wastes - Domestic,Bioenergy & wastes - Total,All fuels - Total,Consuming Sector - Industry & Commercial,Consuming Sector - Domestic,Consuming Sector - Transport,Year
S12000021,North Ayrshire,2.7358688445000001,0.203928782,5.1130019422000004,0,0.75497162630000003,0,8.8077711949000008,1.8761684402000001,3.5870527161000001,5.4632211563000004,102.00304339,1.1640911266,37.844248843999999,578.26055269999995,6.8818353445999998,0.18466569899999999,43.868333843999999,770.20677094999996,1491.7909999999999,763.61339999999996,2255.404,451.4425157,262.70280020000001,714.14531590000001,1489.7428623999999,29.339479620999999,1519.0823425999999,5273.1094217999998,3585.7674499,1102.1999833,585.14238805000002,2014
S12000050,North Lanarkshire,10.141165953,4.6427878800000003E-2,10.329749032,0,0.1129330452,0,20.630275909000002,132.98891114,7.0460820897999996,140.03499323,197.23462932999999,2.7630399554,32.517953574000003,2840.4468268000001,32.168816972999998,1.0823660815,25.303834754,3131.5174674999998,1086.578,1954.105,3040.683,818.28155140000001,578.14086959999997,1396.422421,4.8176117116999997,54.274136714000001,59.091748426000002,7788.3799060000001,2279.3504713000002,2636.4137909999999,2872.6156437999998,2014
S12000023,Orkney Islands,5.8946345409000003,0.34618840740000001,15.176555812,0,5.1491390386999996,0,26.566517799,0,7.7110330734000003,7.7110330734000003,65.809695578000003,2.9756183405000001,76.762928294000005,98.013322653000003,0,1.2078898577999999,115.92600516,360.69545987999999,0,0,0,61.903114799999997,82.231609899999995,144.13472469999999,0.627397388,13.975106729,14.602504117000001,553.71023957,259.83968311000001,195.85723381,98.013322653000003,2014
S12000048,Perth and Kinross,37.568675947000003,0.82606988680000004,19.691122065999998,0,5.9979594151000004,0,64.083827314999994,0.2237000844,11.275804000000001,11.499504085,127.70893603,4.5392666419000003,201.2286929,2019.0885647,39.301363833000003,0.68963539110000005,155.0201935,2547.5766530000001,340.56810000000002,681.90359999999998,1022.472,504.26352639999999,369.48636279999999,873.74988919999998,4.0141911918000002,49.779840839999999,53.794032043999998,4573.1759056999999,1181.4202545000001,1333.3654226000001,2058.3899286000001,2014
S12000038,Renfrewshire,2.5505648299999999E-2,6.98969745E-2,3.2945987350000001,0,0,0,3.3900013579000001,0.28141191250000003,2.6747241311000001,2.9561360435999999,136.05818072,0.73428979949999995,11.688080208000001,1224.7541021,26.079420137,0.18166319349999999,17.488527682000001,1416.9842638,527.86940000000004,1021.928,1549.797,391.99453949999997,309.51212600000002,701.50666550000005,2.0584402E-3,27.953403392999999,27.955461833000001,3702.5895286,1074.7054739,1377.0509325,1250.8335222000001,2014
S12000026,Scottish Borders,110.85370544,0.27453502369999999,35.580802857000002,0,2.5458038715,0,149.25484718999999,0.89480034900000005,18.633139175,19.527939524000001,122.70187817999999,3.5852190721000001,191.80502125000001,895.26868063999996,0.97378477299999999,0.41020989429999999,266.28343634999999,1481.0282302000001,280.23860000000002,504.90640000000002,785.14499999999998,297.46789749999999,265.90190710000002,563.36980459999995,12.89494651,46.582304061999999,59.477250560000002,3057.8030720000002,1098.1510321999999,1063.4095744000001,896.24246541000002,2014
S12000027,Shetland Islands,10.105577002,0.39419297689999999,8.4602250431999995,0,3.2579820288999999,0,22.217977050999998,0,4.4461572224000001,4.4461572224000001,135.99182947,3.5340588184000001,63.248217177000001,144.40233821000001,0,0.75316634790000003,62.557749356999999,410.48735937999999,0,0,0,98.537622299999995,103.2568843,201.79450660000001,1.1631536206999999,11.466113679999999,12.629267301000001,651.57526756000004,316.29533192000002,190.87759742,144.40233821000001,2014
S12000028,South Ayrshire,57.672926234999998,0.27483476369999998,9.7259628699,0,0.9653866337,0,68.639110501999994,7.2615881296999998,5.5673925317000004,12.828980660999999,145.48543092,2.2226023452999999,63.782092302999999,759.76545758999998,53.185593347000001,0.18151232910000001,98.477043270999999,1123.0997321,629.48360000000002,669.67870000000005,1299.162,283.08739919999999,218.59949370000001,501.68689289999998,2.1917112510000001,24.537186177999999,26.728897440000001,3032.1456136000002,1227.3040351,991.89082757999995,812.95105093999996,2014
S12000029,South Lanarkshire,17.491820298,0.21852294329999999,22.909991102999999,0,1.8554871717999999,0,42.475821516000003,18.712459636999998,13.257244804999999,31.969704441000001,248.03341752,2.6930627570999999,118.74272984,2443.7036177,12.794837075,0.64301601279999998,117.836303,2944.4469838999999,673.25239999999997,1830.018,2503.2710000000002,609.60977300000002,622.76151540000001,1232.371288,1.9379521523000001,61.358654244999997,63.296606396999998,6817.8314043,1692.2842145,2669.0481353999999,2456.4984548000002,2014
S12000030,Stirling,3.9805166431000001,0.36765898070000003,8.0614475784999993,0,2.3498504550999999,0,14.759473656999999,0,4.6130770997999999,4.6130770997999999,65.307134865999998,3.8049618164000001,63.408547484000003,949.81791797000005,24.329785934,0.9613917636,60.840827621999999,1168.4705675,752.70820000000003,488.8322,1241.54,267.02619399999998,191.27772479999999,458.30391880000002,578.01926276999995,20.300410277000001,598.31967304,3486.0067101,1735.3659989,776.49340724000001,974.14770390000001,2014
S12000039,West Dunbartonshire,1.59344607E-2,1.17443811E-2,1.5854125321999999,0,0.21152239279999999,0,1.8246137667,0.32688539859999999,1.2305126385,1.557398037,46.033387507,0.73139025449999995,7.6681539961,533.67918764000001,0.45087645710000002,0.80263744869999998,7.3964057879,596.76203909000003,262.45960000000002,489.7636,752.22329999999999,196.20497449999999,155.6231295,351.828104,0,12.042097129,12.042097129,1716.2375520000001,514.19448212999998,667.91290579999998,534.13006410000003,2014
S12000040,West Lothian,6.2246012964000004,8.8113776199999994E-2,10.158379993,0,0.77003233670000004,0,17.241127403,20.637062362999998,6.2779101926000003,26.914972555999999,171.41531513000001,2.4698883604000001,27.890560072,1412.7285047,24.350242732000002,0.26963073409999999,27.542538427,1666.6666800999999,649.18679999999995,1033.2370000000001,1682.423,543.20313069999997,297.94432030000002,841.14745100000005,0.47857853560000002,37.156717970999999,37.635296506000003,4272.0285276000004,1422.2856916999999,1412.6648885,1437.0787474000001,2014
S92000003,Scotland,1200.7231273,10.942404906,535.05260515999998,3.6935010360999998,114.56476548000001,0,1864.9764038999999,910.12864494999997,300.17143392999998,1210.3000789,20957.577522,91.283628351999994,3170.8521274,36917.842794999997,663.74503156000003,134.25834366000001,2734.6390219999998,64670.198470000003,20441.450840000001,27699.513060000001,48140.963900000002,14559.37,10763.07,25322.44,4611.1834543000004,1197.8059453000001,5808.9894008000001,147017.86825,65766.121752999999,43666.465171999997,37585.281326999997,2014
S12000033,Aberdeen City,6.8625120879999999,0.60291586580000001,4.6123808001000004,0,1.6057079522,0,13.683516706000001,22.081789611000001,3.6504987971,25.732288408999999,407.75015611999999,2.2974940326,21.389135479,1047.6095972000001,7.0073956972999998,18.302278817000001,11.409701365,1515.7657587000001,1021.063954,1353.518008,2374.5819620000002,800.34772669999995,427.8056345,1228.1533609999999,12.700245958,40.290195685999997,52.990441633000003,5210.9073283999996,2305.0244825,1851.2658532999999,1054.6169929,2015
S12000034,Aberdeenshire,82.329916984999997,0.89199978690000004,49.666729750999998,0,1.4510203576,0,134.33966688000001,22.037789949,25.897601194,47.935391142999997,407.24696928999998,9.7714103978000004,569.67337578000001,2118.1044483000001,21.531472886,1.8313544449000001,353.73620617,3481.8952373000002,334.62515619999999,1037.0983799999999,1371.723536,675.95578639999997,597.78797129999998,1273.7437580000001,10.315770097,111.24305782,121.55882793000001,6431.1964171999998,1900.1933801,2391.3671158000002,2139.6359212000002,2015
S12000041,Angus,32.721390337000003,0.2336764147,13.116678949000001,1.76625043E-2,0.2257264839,0,46.315134688999997,0,7.2890713898000001,7.2890713898000001,141.51487681,2.5773771816000002,122.66252924,874.46100744,12.672624860000001,0.21563855209999999,83.440460208000005,1237.5445142999999,356.95612599999998,553.58057310000004,910.53669909999996,283.19449329999998,257.37532759999999,540.56982089999997,3.8065129675999998,40.195326799,44.001839766000003,2786.2570801000002,904.88627826000004,994.21950706999996,887.15129480999997,2015
S12000035,Argyll and Bute,17.720646304999999,0.93038078719999995,32.953033292000001,0,0.94226925240000003,0,52.546329636999999,0.23185866890000001,16.105420895999998,16.337279564999999,214.52185978,7.9030552707000004,127.98966213,675.19748612000001,5.8650891074000002,53.354368522999998,116.43116349,1201.2626843999999,119.4994403,311.53886030000001,431.03830060000001,234.6050237,277.72092279999998,512.32594649999999,2.3127975077,47.896309074999998,50.209106593999998,2263.7196472999999,768.45286357999998,814.20420850000005,681.06257521999999,2015
S12000036,City of Edinburgh,0.83698794470000004,0.51551492720000003,7.7901907144999996,0,0.15641109080000001,0,9.2991046771000008,0.38467112370000001,6.4327275778999997,6.8173987016000002,203.67079541999999,4.3085204057000004,19.949986036999999,2673.1951374,35.42091799,3.0836415834999999,10.337147503000001,2949.9661463000002,1886.0727340000001,2667.2312259999999,4553.3039589999998,1337.5779809999999,900.43525520000003,2238.0132359999998,0.1053693352,74.474803016999999,74.580172352000005,9831.9800169999999,3447.0497743000001,3676.3141885,2708.6160553999998,2015
S12000005,Clackmannanshire,0.1104865003,1.87402331E-2,2.9364017828,0,9.1432408399999998E-2,0,3.1570609245000001,0,1.7802852657999999,1.7802852657999999,19.714731663999999,0.39458343080000002,9.2864463525000005,225.98018422999999,49.364954382999997,5.2608305000000001E-2,9.8214486588999996,314.61495702000002,745.37341760000004,295.73014219999999,1041.10356,119.23820430000001,90.544946240000002,209.7831505,3.4890000000000002E-4,12.570474685000001,12.570823678,1583.0098373999999,894.81600200000003,412.84869652999998,275.34513860999999,2015
S12000006,Dumfries and Galloway,46.691840239999998,0.72761756389999999,36.466563823000001,0,0.94875283779999997,0,84.834774464999995,0.80358537519999995,18.342938843999999,19.146524219,215.86989994000001,6.7354214019,260.63877549,1990.4732498000001,48.849189527999997,1.5623111421,492.40935134,3016.5381986000002,527.65561419999995,589.80166689999999,1117.457281,527.15456300000005,351.26511779999998,878.41968080000004,6.1514253364,65.519209172000004,71.670634508999996,5188.0670935999997,1826.7103824000001,1322.0342720000001,2039.3224393,2015
S12000042,Dundee City,3.8574918999999999E-2,2.73305E-4,3.0566421197999998,0,5.4777299999999999E-4,0,3.0960381168,0.26874178339999999,2.7087336238000002,2.9774754073,86.399318031999996,0.64530119149999998,5.6421687099,692.39214791999996,4.4963169936999998,0.44033900259999997,1.0856631051000001,791.10125496000001,677.20100520000005,731.16860340000005,1408.3696090000001,407.63794419999999,302.63697380000002,710.27491789999999,9.3039999999999996E-4,33.665095417000003,33.666026049999999,2949.4853214,1173.7186389000001,1078.8782171,696.88846492000005,2015
S12000008,East Ayrshire,7.5601654220999999,0.1555483309,7.3557333984,0,0.31905438460000002,0,15.390501536,0.11592932860000001,4.2742516802999999,4.390181009,98.376786658,1.2574497188,38.418805012,837.26352786999996,25.145118307000001,0.86523936619999997,95.204302342000005,1096.5312292999999,302.18442779999998,727.04742399999998,1029.2318519999999,240.53382959999999,202.20066320000001,442.7344928,217.01835220000001,27.029726021999998,244.04807819000001,2832.3263348,963.59108515000003,1006.3266033,862.40864618000001,2015
S12000045,East Dunbartonshire,4.0474458499999998E-2,1.25492352E-2,2.4488260931000001,0,8.7599950999999992E-3,0,2.5106097818999999,7.6406227399999999E-2,2.0225360956,2.0989423230000002,37.020136901999997,0.57776542090000005,8.8544007261999997,450.41253477999999,53.422648275999997,9.6720825199999999E-2,8.9045433433000003,559.28875028000004,142.14485980000001,746.37238209999998,888.51724190000004,162.71915540000001,187.70105770000001,350.42021299999999,3.9708425000000002E-3,23.421182705,23.425153548000001,1826.2609107999999,351.60534245000002,970.82038541999998,503.83518306000002,2015
S12000010,East Lothian,477.95985345000003,0.18806141470000001,12.957614567,0,0.18695720439999999,0,491.29248663999999,1.1600733687,6.7298151951999996,7.8898885638999996,80.143088683000002,2.4301166679000001,50.725948690000003,693.82975699999997,2.1981651333999999,0.63481910730000002,37.693291094999999,867.65518637000002,200.86624470000001,523.30723020000005,724.17347480000001,257.94264320000002,195.39841060000001,453.3410538,158.28973841999999,28.381476164999999,186.67121453999999,2731.0233047000002,1217.4948873000001,817.50049541999999,696.02792212999998,2015
S12000011,East Renfrewshire,0.50364868699999998,3.3611049E-3,1.7391375,0,0,0,2.2461472918999998,7.6536227499999998E-2,1.5273563049000001,1.6038925324,14.056640926,0.28873635850000001,9.4501939381,611.96631096999999,15.975034291,0.1388422778,15.085409652999999,666.96116842000004,103.08414809999999,634.2907252,737.37487329999999,71.580061099999995,165.45644429999999,237.03650540000001,6.5366484799999999E-2,18.821711252,18.887077736999998,1664.1096646999999,204.88275092000001,831.28556848999995,627.94134526000005,2015
S12000014,Falkirk,1.9109466876000001,6.7420238100000002E-2,10.392899502000001,0.37295053760000002,0.1203147923,0,12.864531757,665.40439448999996,5.7930799621000002,671.19747444999996,12356.859648,2.5653157550999999,23.516491846000001,1344.5829093,46.745112489999997,0.99859855259999997,22.909860997999999,13798.177937,709.77009769999995,893.02453460000004,1602.7946320000001,363.477889,292.30537609999999,655.78326509999999,0.11248844199999999,32.272790464000003,32.385278906000003,16773.203119999998,14124.196975000001,1257.3051725,1391.7009723000001,2015
S12000047,Fife,10.325792436,0.2408995867,21.372415877000002,0,1.5840474260999999,0,33.523155326000001,22.708956039,13.071235468999999,35.780191508000001,4300.7749223000001,6.9909527496999999,97.531573988999995,2082.2055550999999,39.799517508000001,1.2456242069000001,88.586037687000001,6617.1341835000003,1149.251456,2208.6115730000001,3357.8630290000001,882.48058630000003,658.55579339999997,1541.03638,202.24919854000001,94.224594269999997,296.47379289000003,11881.810732,6666.4384731999999,3093.3671859999999,2122.0050725999999,2015
S12000049,Glasgow City,0.21036114889999999,6.1755299999999996E-4,5.8493965623999999,0,0,0,6.0603752643000002,2.0424449459999998,5.0620702062999996,7.1045151524000003,265.81659569999999,4.5359768754000003,13.770895117,3068.1204821000001,21.438390193,9.1349823962999999,3.8837572644999998,3386.7010796,2370.0444499999999,2804.847675,5174.8921250000003,1721.577115,1043.7923189999999,2765.3694329999998,0,61.500077253999997,61.500077253999997,11401.627605,4377.2463009000003,3934.8224331000001,3089.5588723000001,2015
S12000017,Highland,59.666237547999998,2.8356920071,120.81251373000001,2.5257378882000001,2.9831665011999999,0,188.82334768000001,1.8548693397,56.603579846000002,58.458449184999999,528.52306366000005,24.493157067999999,597.45715724000002,2048.0055164999999,37.436402270000002,39.645292834000003,300.26205547000001,3575.8226450000002,638.83186499999999,580.73754889999998,1219.5694140000001,915.65126190000001,669.30894420000004,1584.960206,950.16005314999995,116.85231777,1067.0123709,7694.6464328000002,3464.9067144999999,2141.7720617,2087.9676567000001,2015
S12000018,Inverclyde,1.55741866E-2,3.6302928700000001E-2,1.3404148592,0,0,0,1.3922919744,7.6406227399999999E-2,1.1226496103000001,1.1990558377,16.917615564999998,0.40908201690000001,5.0903058227000004,398.41397789000001,0.58198443600000005,0.40301922810000002,7.4817147685999998,429.29769972999998,180.77933619999999,463.07920719999998,643.85854340000003,170.32308069999999,151.48112499999999,321.80420570000001,6.6988799999999999E-4,13.194670102,13.195340304,1410.7471369,376.44280171000003,635.30837258999998,398.99596231999999,2015
S12000019,Midlothian,6.7406592166000001,0.15186992469999999,10.214631291,0,0.2605250838,0,17.367685516000002,0,5.2882058220000001,5.2882058220000001,61.120861263000002,1.3079999557999999,29.774068647,499.70041477000001,1.0137809825999999,0.1222749474,21.937627458000001,614.97702802000003,156.7718089,473.12326789999997,629.89507679999997,196.09034059999999,144.37979240000001,340.47013299999998,0.89350202239999998,21.964933813999998,22.858435836000002,1630.856565,445.39746937000001,684.74489987000004,500.71419574999999,2015
S12000020,Moray,50.851378158999999,0.23788857969999999,18.831004727,0.77715011769999998,0.35894287720000001,0,71.056364459999998,0,9.4532399514000005,9.4532399514000005,168.87933758,2.0118413221,136.15573384999999,550.10964191999994,6.8437519094999999,4.2450505414000004,92.202686439000004,960.44804355999997,1426.4285540000001,439.07251509999998,1865.5010689999999,324.24219950000003,192.65797760000001,516.90017709999995,49.463752536000001,33.379179321999999,82.842931858,3506.2018259000001,2118.9216314999999,829.54965055000002,557.73054393999996,2015
S12000013,Na h-Eileanan Siar,19.180317649999999,0.24883670120000001,23.647824679999999,0,0.50373166700000005,0,43.580710697999997,0,10.838383325000001,10.838383325000001,100.81295022,2.2074979524999998,129.87449505999999,168.34912424999999,5.3514168375000004,1.0305775869,35.255864867,442.88192677000001,NA,NA,NA,63.091089969999999,91.117383720000007,154.20847370000001,2.5376642670999998,17.070843269000001,19.608507536000001,671.11800202999996,224.86853088000001,272.54893005999998,173.70054109,2015
S12000021,North Ayrshire,3.3739661581,0.21547199889999999,5.1471985731999998,0,9.7757116399999996E-2,0,8.8343938465999994,0.92782468770000004,3.5825128293000001,4.510337517,108.65702881999999,2.6352651693000002,37.890648949999999,577.71998087999998,6.8574864161000004,0.27721161,45.698700123000002,779.73632196999995,1441.931458,745.48690690000001,2187.418365,431.39255809999997,260.10228940000002,691.49484749999999,1434.804245,33.144626156999998,1467.9488705000001,5139.9431363000003,3470.0114868000001,1085.3541828,584.57746729999997,2015
S12000050,North Lanarkshire,10.756429053,4.3533939399999999E-2,10.398911049000001,0,1.46474035E-2,0,21.213521444000001,70.359604403000006,7.0029235667999998,77.362527970000002,216.43295255000001,2.3596985879000001,32.647832016999999,2718.0683165999999,31.952728025999999,1.5075783153,26.343831617999999,3029.3129377,1047.138001,1929.4808989999999,2976.6188999999999,776.56033009999999,574.39474080000002,1350.9550710000001,0.45843634090000002,61.313151928000003,61.771588268999999,7517.2345464,2151.9750432999999,2615.2384584000001,2750.0210446000001,2015
S12000023,Orkney Islands,4.1216850371999998,0.35515232289999998,15.279154031999999,0,0.66796067640000001,0,20.423952067999998,0,7.2006105859999998,7.2006105859999998,66.031223027999999,3.6644684042,77.263296937000007,99.626545155000002,0,1.7495426401,120.75750174,369.09257790999999,NA,NA,NA,62.397375099999998,81.620455750000005,144.01783090000001,0.51298785609999997,15.787590441000001,16.300578308999999,557.03554976999999,260.25789680999998,197.15110774999999,99.626545155000002,2015
S12000048,Perth and Kinross,25.884846898999999,0.86921172069999997,19.823766251999999,0,0.7769588972,0,47.354783769000001,0.11592932860000001,10.828659296,10.944588625,122.02188510000001,7.6438619265999996,201.59318536000001,2043.8863065999999,39.152213537000002,1.0616932215999999,161.39370819999999,2576.7528539,326.87199909999998,672.33070640000005,999.20270549999998,389.11250840000002,358.08764780000001,747.20015620000004,3.3820935394,56.235974061,59.618067600000003,4441.0731556000001,1039.1346963000001,1318.8999392000001,2083.0385200999999,2015
S12000038,Renfrewshire,2.2804359900000001E-2,7.4625011500000005E-2,3.3164980831999999,0,0,0,3.4139274545,0.1161893406,2.7333014522000001,2.8494907928000002,140.2359984,1.4616270338999999,11.794598925000001,1229.2121998,26.011248496,0.27367650869999999,18.215205576999999,1427.2045547,521.81230500000004,1003.7362010000001,1525.5485060000001,381.19090310000001,304.4072319,685.59813510000004,1.6285954E-3,31.57878453,31.580413126,3676.1950271999999,1063.4049629000001,1357.5666159,1255.2234483,2015
S12000026,Scottish Borders,79.968180007000001,0.28631032890000002,35.821133201999999,0,0.32960182929999998,0,116.40522537,0.46371733780000002,17.530399532000001,17.994116869999999,128.31900524,4.5078045379000002,191.81323341999999,911.93419849999998,0.96977830779999996,0.50710262250000004,277.37791951000003,1515.4290421000001,251.5869199,496.72989699999999,748.31681679999997,281.03355629999999,264.6095565,545.64311280000004,10.52482586,52.623736800000003,63.148562661,3006.9368765999998,1034.9049434999999,1059.1279565,912.90397681000002,2015
S12000027,Shetland Islands,7.6525230318000004,0.40436267920000002,8.5173637449000008,0,0.42243172169999998,0,16.996681177999999,0,4.1866042554999998,4.1866042554999998,140.36190187,4.3344448619999998,63.615754868000003,146.79791130999999,0,1.0756779359999999,65.156828363000002,421.34251920999998,NA,NA,NA,99.657828499999994,102.43710590000001,202.0949344,0.97148394029999996,12.953196726,13.924680677,658.54541972000004,320.03748290999999,191.71002548999999,146.79791130999999,2015
S12000028,South Ayrshire,45.963514316000001,0.2906253613,9.7914800678000002,0,0.12506812449999999,0,56.170687868999998,3.7861449067000001,5.3461935254000004,9.1323384320999992,144.51956779,3.3499114801999998,63.850076014999999,762.48105782000005,52.995150537999997,0.27213747589999998,102.58441628,1130.0523174,646.52228679999996,655.01930159999995,1301.541588,280.14946420000001,217.39662430000001,497.54608839999997,1.7951458937,27.719505369,29.514651263000001,3023.9576714,1229.3582825999999,979.12318087999995,815.47620835999999,2015
S12000029,South Lanarkshire,13.319411295,0.22453229229999999,23.064266833000001,0,0.2401567204,0,36.848367140000001,10.672455778,12.760397922999999,23.432853700999999,266.51244488999998,3.4025214832000001,118.98328465,2437.5819462999998,12.747993877000001,0.89692791800000005,122.73109669,2962.8562158,627.98767880000003,1801.377322,2429.3650010000001,598.09142989999998,616.25375810000003,1214.345188,1.5940545526000001,69.316486955000002,70.910541507000005,6737.7581670999998,1645.6727103000001,2641.7555164999999,2450.3299400999999,2015
S12000030,Stirling,2.8326502853000002,0.38781051430000002,8.1157526306999994,0,0.30416440249999999,0,11.640377833000001,0,4.4294798721999999,4.4294798721999999,66.949938750000001,4.9707353154999998,63.341244627999998,960.95914256000003,24.224863307,1.2341493395000001,63.342568855000003,1185.0226428000001,733.99447269999996,484.31192010000001,1218.3063930000001,253.61505919999999,188.70772349999999,442.3227827,585.88522896999996,22.933246194999999,608.81847516000005,3470.5401513000002,1713.5167782999999,771.83936692999998,985.18400586999996,2015
S12000039,West Dunbartonshire,2.1036111400000002E-2,1.2281466099999999E-2,1.5959719442,0,2.7374973100000002E-2,0,1.6566644948,0.19233555599999999,1.2491202663000001,1.4414558223,48.728247215000003,1.7796921823,7.6916434443000004,533.18977176999999,0.44930185979999998,0.83410291380000001,7.7049773672999997,600.37773675000005,260.45001409999998,481.60643470000002,742.0564488,189.74744889999999,154.2928402,344.0402891,0,13.603881607,13.603881607,1703.1764765999999,509.49751078999998,660.03989216000002,533.63907362999998,2015
S12000040,West Lothian,5.0520398431000002,8.8097715199999996E-2,10.226637462999999,0,9.9680462499999997E-2,0,15.466455484000001,15.281245385,6.1252382631,21.406483647999998,176.14273406000001,2.3248276030000001,28.029379718000001,1433.8074947,24.228254359000001,0.4101092482,28.681729678,1693.6245294,656.24302120000004,1012.114678,1668.3576989999999,525.28062469999998,298.83902189999998,824.11964660000001,0.39082627790000002,41.975711302999997,42.366537581000003,4265.3413516999999,1409.9949362,1397.3106666000001,1458.0357491,2015
S92000003,Scotland,1021.2468507999999,11.352182653,538.65916783,3.6935010360999998,14.853170101,0,1589.8048724,841.23989942000003,286.96912247,1128.2090218999999,21350.903180000001,126.14391368,3176.3663279000002,36905.637888999998,660.74830282999994,147.50349201,2848.0667772000002,65215.369882999999,19563.14285,27315.375810000001,46878.518660000002,14023.65006,10621.076429999999,24644.726490000001,3656.5091148000001,1353.1538657000001,5009.6629805000002,144466.29191,63604.611491000003,43291.600724000004,37570.079693,2015
S12000033,Aberdeen City,3.4790898211000001,0.54626770579999995,4.5908295726999997,0,1.6292663082000001,0,10.245453407999999,11.070503681,3.5473874846000002,14.617891165,399.56044666000003,1.9200727717999999,21.241402880999999,1049.2548360999999,7.0163080220999996,17.597392936999999,12.053894345,1508.6443537,971.28401829999996,1337.0320770000001,2308.316096,738.25376700000004,404.97353040000002,1143.2272969999999,5.4977309949000004,43.294577795999999,48.792308791000004,5033.8433999999997,2162.8924505,1814.6798051000001,1056.2711440999999,2016
S12000034,Aberdeenshire,74.613214158999995,0.82819449000000001,49.393313579999997,0,1.4577356824000001,0,126.29245791,10.031387219999999,25.714308335999998,35.745695556000001,386.82611023999999,8.3112588969000001,567.55080332,2156.005189,21.515694663000001,1.7610191008,373.65752775999999,3515.6276029999999,342.95930520000002,1037.351455,1380.3107600000001,647.53674130000002,575.00065340000003,1222.5373950000001,11.501446294999999,119.53829313999999,131.03973941999999,6411.5536509000003,1859.4839403000001,2374.5488267999999,2177.5208837,2016
S12000041,Angus,36.410302686999998,0.21505797090000001,13.045857831999999,2.0379807199999999E-2,0.22853541969999999,0,49.920133716000002,0,7.2095826309,7.2095826309,134.64004259000001,2.2146358533999999,122.34111023,878.51603011999998,12.622890036999999,0.2075494685,88.129067866,1238.6713262000001,319.64125300000001,558.61358280000002,878.25483569999994,263.1711085,247.6404398,510.81154830000003,5.5336677646999997,43.192634669999997,48.726302435000001,2733.5937288999999,850.39122111999995,992.04320796000002,891.15929997000001,2016
S12000035,Argyll and Bute,22.913684325999998,0.8335041084,32.768305128999998,0,0.95655978929999996,0,57.472053352000003,7.7846498200000003E-2,16.058267049000001,16.136113547000001,199.58273645,6.4666716403000004,128.74154908,686.84071977999997,5.7566916576000002,46.801734912000001,122.99001119,1197.1801147000001,118.31085229999999,309.57970269999998,427.89055489999998,222.19141619999999,272.49574969999998,494.6871658,2.6807496341000001,51.467868154000001,54.148617788000003,2247.5146200999998,743.80576704999999,811.11144180999997,692.59741143999997,2016
S12000036,City of Edinburgh,0.77526919780000003,0.48901715839999998,7.7546148469,0,0.16197018429999999,0,9.1808713873999999,0.15445628550000001,6.2401107271000003,6.3945670125999996,204.27733807000001,3.5515821348999999,19.865681597999998,2693.2815498999998,35.137717232,2.9795542232000001,10.921378052,2970.0148012999998,1808.872515,2697.2718140000002,4506.1443289999997,1373.354691,858.71933100000001,2232.0740209999999,0.1283665786,80.028282266000005,80.156648856000004,9803.9652385000009,3405.6661379000002,3669.8798344000002,2728.4192671999999,2016
S12000005,Clackmannanshire,0.48588596699999997,1.67580508E-2,2.9210050584,0,9.0859782099999994E-2,0,3.5145088582000001,0,1.7522259137,1.7522259137,18.589032063000001,0.32872986999999998,9.2806077553000002,228.34122798000001,49.539377192000003,5.07441556E-2,10.375115394,316.50483441,801.94621259999997,295.1582032,1097.1044159999999,219.7803758,86.931524600000003,306.71190039999999,4.9543799999999995E-4,13.507836961000001,13.50833212,1739.0962176999999,1051.6642091000001,409.55140348999998,277.88060517000002,2016
S12000006,Dumfries and Galloway,42.676490467000001,0.65384061199999999,36.263743740999999,0,0.94726388380000004,0,80.541338703999998,0.38366731510000002,18.254791921999999,18.638459236999999,206.94722984000001,5.5044838148000004,260.35214472000001,2016.2857951999999,46.952502825000003,1.5071385616999999,520.15829664,3057.7075915999999,584.97535110000001,594.3230767,1179.2984280000001,515.24500009999997,331.6715772,846.91657729999997,7.2010156705000004,70.404882633,77.605898303999993,5260.7082932000003,1886.1997779999999,1311.2702168999999,2063.2382980000002,2016
S12000042,Dundee City,7.7252275E-3,3.29129E-4,3.0432527218000001,0,5.4428400000000002E-4,0,3.0518513622999999,0.1155330364,2.6203882362000002,2.7359212726000002,85.053345997999998,0.53957457109999996,5.6254647735000001,694.22975166000003,4.4779935101000001,0.48633690860000001,1.1477430333,791.56021045,667.70674889999998,735.28240619999997,1402.989155,380.61256059999999,291.39156179999998,672.00412240000003,1.3204237000000001E-3,36.175453304999998,36.176773717000003,2908.5180341999999,1135.6717621,1074.1385270000001,698.70774516999995,2016
