GeographyCode,DateCode,Measurement,Units,Energy Type,Energy Consuming Sector,Value
S12000049,2016,Count,GWh,Petroleum Products,Road Transport,2923.598
S12000049,2016,Count,GWh,Petroleum Products,All,3212.372
S12000049,2017,Count,GWh,All,All,11328.834
S12000049,2017,Count,GWh,Bioenergy & Wastes,Domestic,65.837
S12000049,2017,Count,GWh,Bioenergy & Wastes,Road Transport,74.942
S12000049,2017,Count,GWh,Bioenergy & Wastes,All,140.779
S12000049,2017,Count,GWh,Bioenergy & Wastes,Commercial,0
S12000049,2017,Count,GWh,Bioenergy & Wastes,Industrial,0
S12000049,2017,Count,GWh,Coal,Agriculture,0
S12000049,2017,Count,GWh,Coal,Commercial,0
S12000049,2017,Count,GWh,Coal,Domestic,5.671
S12000049,2017,Count,GWh,Coal,Industrial,0
S12000049,2017,Count,GWh,Coal,Public Sector,0
S12000049,2017,Count,GWh,Coal,Rail,0
S12000049,2017,Count,GWh,Coal,All,5.671
S12000049,2017,Count,GWh,All,Domestic,3993.223
S12000049,2017,Count,GWh,All,Industrial & Commercial,4328.055
S12000049,2017,Count,GWh,All,Transport,3007.556
S12000049,2017,Count,GWh,Electricity,Domestic,977.448
S12000049,2017,Count,GWh,Electricity,Industrial & Commercial,1835.789
S12000049,2017,Count,GWh,Electricity,All,2813.237
S12000049,2017,Count,GWh,Gas,Commercial,1071.266
S12000049,2017,Count,GWh,Gas,Domestic,2923.214
S12000049,2017,Count,GWh,Gas,Industrial,1150.649
S12000049,2017,Count,GWh,Gas,All,5145.129
S12000049,2017,Count,GWh,Manufactured Fuels,Domestic,7.463
S12000049,2017,Count,GWh,Manufactured Fuels,Industrial,0.938
S12000049,2017,Count,GWh,Manufactured Fuels,All,8.4
S12000049,2017,Count,GWh,Petroleum Products,Agriculture,4.077
S12000049,2017,Count,GWh,Petroleum Products,Commercial,3.935
S12000049,2017,Count,GWh,Petroleum Products,Domestic,13.591
S12000049,2017,Count,GWh,Petroleum Products,Industrial,259.567
S12000049,2017,Count,GWh,Petroleum Products,Public Sector,1.833
S12000049,2017,Count,GWh,Petroleum Products,Rail,19.931
S12000049,2017,Count,GWh,Petroleum Products,Road Transport,2912.683
S12000049,2017,Count,GWh,Petroleum Products,All,3215.618
S12000049,2018,Count,GWh,All,All,11277.807
S12000049,2018,Count,GWh,Bioenergy & Wastes,Domestic,71.846
S12000049,2018,Count,GWh,Bioenergy & Wastes,Road Transport,101.752
S12000049,2018,Count,GWh,Bioenergy & Wastes,All,173.598
S12000049,2018,Count,GWh,Bioenergy & Wastes,Commercial,0
S12000049,2018,Count,GWh,Bioenergy & Wastes,Industrial,0
S12000049,2018,Count,GWh,Coal,Agriculture,0
S12000049,2018,Count,GWh,Coal,Commercial,0
S12000049,2018,Count,GWh,Coal,Domestic,5.486
S12000049,2018,Count,GWh,Coal,Industrial,0
S12000049,2018,Count,GWh,Coal,Public Sector,0
S12000049,2018,Count,GWh,Coal,Rail,0
S12000049,2018,Count,GWh,Coal,All,5.486
S12000049,2018,Count,GWh,All,Domestic,3956.598
S12000049,2018,Count,GWh,All,Industrial & Commercial,4349.415
S12000049,2018,Count,GWh,All,Transport,2971.794
S12000049,2018,Count,GWh,Electricity,Domestic,934.773
S12000049,2018,Count,GWh,Electricity,Industrial & Commercial,1803.608
S12000049,2018,Count,GWh,Electricity,All,2738.381
S12000049,2018,Count,GWh,Gas,Commercial,1102.933
S12000049,2018,Count,GWh,Gas,Domestic,2922.871
S12000049,2018,Count,GWh,Gas,Industrial,1134.272
S12000049,2018,Count,GWh,Gas,All,5160.076
S12000049,2018,Count,GWh,Manufactured Fuels,Domestic,7.701
S12000049,2018,Count,GWh,Manufactured Fuels,Industrial,0.924
S12000049,2018,Count,GWh,Manufactured Fuels,All,8.624
S12000049,2018,Count,GWh,Petroleum Products,Agriculture,4.062
S12000049,2018,Count,GWh,Petroleum Products,Commercial,4.142
S12000049,2018,Count,GWh,Petroleum Products,Domestic,13.923
S12000049,2018,Count,GWh,Petroleum Products,Industrial,271.736
S12000049,2018,Count,GWh,Petroleum Products,Public Sector,27.739
S12000049,2018,Count,GWh,Petroleum Products,Rail,18.856
S12000049,2018,Count,GWh,Petroleum Products,Road Transport,2851.185
S12000049,2018,Count,GWh,Petroleum Products,All,3191.643
S12000049,2019,Count,GWh,All,All,11158.322
S12000049,2019,Count,GWh,Bioenergy & Wastes,Domestic,74.15
S12000049,2019,Count,GWh,Bioenergy & Wastes,Road Transport,130.174
S12000049,2019,Count,GWh,Bioenergy & Wastes,All,204.324
S12000049,2019,Count,GWh,Bioenergy & Wastes,Commercial,0
S12000049,2019,Count,GWh,Bioenergy & Wastes,Industrial,0
S12000049,2019,Count,GWh,Coal,Agriculture,0
S12000049,2019,Count,GWh,Coal,Commercial,0
S12000049,2019,Count,GWh,Coal,Domestic,5.211
S12000049,2019,Count,GWh,Coal,Industrial,0
S12000049,2019,Count,GWh,Coal,Public Sector,0
S12000049,2019,Count,GWh,Coal,Rail,0
S12000049,2019,Count,GWh,Coal,All,5.211
S12000049,2019,Count,GWh,All,Domestic,3995.394
S12000049,2019,Count,GWh,All,Industrial & Commercial,4240.797
S12000049,2019,Count,GWh,All,Transport,2922.131
S12000049,2019,Count,GWh,Electricity,Domestic,921.897
S12000049,2019,Count,GWh,Electricity,Industrial & Commercial,1736.101
S12000049,2019,Count,GWh,Electricity,All,2657.998
S12000049,2019,Count,GWh,Gas,Commercial,1097.956
S12000049,2019,Count,GWh,Gas,Domestic,2972.242
S12000049,2019,Count,GWh,Gas,Industrial,1123.885
S12000049,2019,Count,GWh,Gas,All,5194.083
S12000049,2019,Count,GWh,Manufactured Fuels,Domestic,7.918
S12000049,2019,Count,GWh,Manufactured Fuels,Industrial,0.957
S12000049,2019,Count,GWh,Manufactured Fuels,All,8.875
S12000049,2019,Count,GWh,Petroleum Products,Agriculture,4.08
S12000049,2019,Count,GWh,Petroleum Products,Commercial,3.862
S12000049,2019,Count,GWh,Petroleum Products,Domestic,13.976
S12000049,2019,Count,GWh,Petroleum Products,Industrial,271.759
S12000049,2019,Count,GWh,Petroleum Products,Public Sector,2.197
S12000049,2019,Count,GWh,Petroleum Products,Rail,18.624
S12000049,2019,Count,GWh,Petroleum Products,Road Transport,2773.333
S12000049,2019,Count,GWh,Petroleum Products,All,3087.831
S12000050,2005,Count,GWh,All,All,8692.667
S12000050,2005,Count,GWh,Bioenergy & Wastes,Domestic,24.887
S12000050,2005,Count,GWh,Bioenergy & Wastes,Road Transport,4.395
S12000050,2005,Count,GWh,Bioenergy & Wastes,All,117.408
S12000050,2005,Count,GWh,Bioenergy & Wastes,Commercial,17.701
S12000050,2005,Count,GWh,Bioenergy & Wastes,Industrial,70.425
S12000050,2005,Count,GWh,Coal,Agriculture,0.014
S12000050,2005,Count,GWh,Coal,Commercial,0.019
S12000050,2005,Count,GWh,Coal,Domestic,11.688
S12000050,2005,Count,GWh,Coal,Industrial,1.872
S12000050,2005,Count,GWh,Coal,Public Sector,0.382
S12000050,2005,Count,GWh,Coal,Rail,0
S12000050,2005,Count,GWh,Coal,All,13.975
S12000050,2005,Count,GWh,All,Domestic,3262.609
S12000050,2005,Count,GWh,All,Industrial & Commercial,2878.32
S12000050,2005,Count,GWh,All,Transport,2551.738
S12000050,2005,Count,GWh,Electricity,Domestic,652.897
S12000050,2005,Count,GWh,Electricity,Industrial & Commercial,1001.762
S12000050,2005,Count,GWh,Electricity,All,1654.658
S12000050,2005,Count,GWh,Gas,Commercial,643.124
S12000050,2005,Count,GWh,Gas,Domestic,2521.337
S12000050,2005,Count,GWh,Gas,Industrial,681.615
S12000050,2005,Count,GWh,Gas,All,3846.076
S12000050,2005,Count,GWh,Manufactured Fuels,Domestic,11.816
S12000050,2005,Count,GWh,Manufactured Fuels,Industrial,24.854
S12000050,2005,Count,GWh,Manufactured Fuels,All,36.67
S12000050,2005,Count,GWh,Petroleum Products,Agriculture,26.77
S12000050,2005,Count,GWh,Petroleum Products,Commercial,6.745
S12000050,2005,Count,GWh,Petroleum Products,Domestic,39.984
S12000050,2005,Count,GWh,Petroleum Products,Industrial,394.921
S12000050,2005,Count,GWh,Petroleum Products,Public Sector,8.117
S12000050,2005,Count,GWh,Petroleum Products,Rail,28.512
S12000050,2005,Count,GWh,Petroleum Products,Road Transport,2518.831
S12000050,2005,Count,GWh,Petroleum Products,All,3023.879
S12000050,2006,Count,GWh,All,All,8617.744
S12000050,2006,Count,GWh,Bioenergy & Wastes,Domestic,25.994
S12000050,2006,Count,GWh,Bioenergy & Wastes,Road Transport,12.227
S12000050,2006,Count,GWh,Bioenergy & Wastes,All,86.265
S12000050,2006,Count,GWh,Bioenergy & Wastes,Commercial,9.65
S12000050,2006,Count,GWh,Bioenergy & Wastes,Industrial,38.394
S12000050,2006,Count,GWh,Coal,Agriculture,0.008
S12000050,2006,Count,GWh,Coal,Commercial,0.027
S12000050,2006,Count,GWh,Coal,Domestic,10.552
S12000050,2006,Count,GWh,Coal,Industrial,0.773
S12000050,2006,Count,GWh,Coal,Public Sector,0.346
S12000050,2006,Count,GWh,Coal,Rail,0
S12000050,2006,Count,GWh,Coal,All,11.705
S12000050,2006,Count,GWh,All,Domestic,3177.627
S12000050,2006,Count,GWh,All,Industrial & Commercial,2826.972
S12000050,2006,Count,GWh,All,Transport,2613.145
S12000050,2006,Count,GWh,Electricity,Domestic,643.697
S12000050,2006,Count,GWh,Electricity,Industrial & Commercial,1039.489
S12000050,2006,Count,GWh,Electricity,All,1683.175
S12000050,2006,Count,GWh,Gas,Commercial,637.811
S12000050,2006,Count,GWh,Gas,Domestic,2443.975
S12000050,2006,Count,GWh,Gas,Industrial,675.984
S12000050,2006,Count,GWh,Gas,All,3757.781
S12000050,2006,Count,GWh,Manufactured Fuels,Domestic,11.212
S12000050,2006,Count,GWh,Manufactured Fuels,Industrial,27.056
S12000050,2006,Count,GWh,Manufactured Fuels,All,38.268
S12000050,2006,Count,GWh,Petroleum Products,Agriculture,25.536
S12000050,2006,Count,GWh,Petroleum Products,Commercial,5.21
S12000050,2006,Count,GWh,Petroleum Products,Domestic,42.198
S12000050,2006,Count,GWh,Petroleum Products,Industrial,365.569
S12000050,2006,Count,GWh,Petroleum Products,Public Sector,1.12
S12000050,2006,Count,GWh,Petroleum Products,Rail,28.036
S12000050,2006,Count,GWh,Petroleum Products,Road Transport,2572.882
S12000050,2006,Count,GWh,Petroleum Products,All,3040.55
S12000050,2007,Count,GWh,All,All,8738.906
S12000050,2007,Count,GWh,Bioenergy & Wastes,Domestic,26.354
S12000050,2007,Count,GWh,Bioenergy & Wastes,Road Transport,23.845
S12000050,2007,Count,GWh,Bioenergy & Wastes,All,98.231
S12000050,2007,Count,GWh,Bioenergy & Wastes,Commercial,9.648
S12000050,2007,Count,GWh,Bioenergy & Wastes,Industrial,38.384
S12000050,2007,Count,GWh,Coal,Agriculture,0.006
S12000050,2007,Count,GWh,Coal,Commercial,0.019
S12000050,2007,Count,GWh,Coal,Domestic,12.109
S12000050,2007,Count,GWh,Coal,Industrial,0.492
S12000050,2007,Count,GWh,Coal,Public Sector,0.333
S12000050,2007,Count,GWh,Coal,Rail,0
S12000050,2007,Count,GWh,Coal,All,12.96
S12000050,2007,Count,GWh,All,Domestic,3197.742
S12000050,2007,Count,GWh,All,Industrial & Commercial,2881.116
S12000050,2007,Count,GWh,All,Transport,2660.048
S12000050,2007,Count,GWh,Electricity,Domestic,636.277
S12000050,2007,Count,GWh,Electricity,Industrial & Commercial,1020.672
S12000050,2007,Count,GWh,Electricity,All,1656.949
S12000050,2007,Count,GWh,Gas,Commercial,675.385
S12000050,2007,Count,GWh,Gas,Domestic,2475.19
S12000050,2007,Count,GWh,Gas,Industrial,715.807
S12000050,2007,Count,GWh,Gas,All,3866.382
S12000050,2007,Count,GWh,Manufactured Fuels,Domestic,10.382
S12000050,2007,Count,GWh,Manufactured Fuels,Industrial,20.996
S12000050,2007,Count,GWh,Manufactured Fuels,All,31.377
S12000050,2007,Count,GWh,Petroleum Products,Agriculture,24.261
S12000050,2007,Count,GWh,Petroleum Products,Commercial,4.902
S12000050,2007,Count,GWh,Petroleum Products,Domestic,37.43
S12000050,2007,Count,GWh,Petroleum Products,Industrial,369.257
S12000050,2007,Count,GWh,Petroleum Products,Public Sector,0.954
S12000050,2007,Count,GWh,Petroleum Products,Rail,31.186
S12000050,2007,Count,GWh,Petroleum Products,Road Transport,2605.017
S12000050,2007,Count,GWh,Petroleum Products,All,3073.006
S12000050,2008,Count,GWh,All,All,8327.226
S12000050,2008,Count,GWh,Bioenergy & Wastes,Domestic,31.275
S12000050,2008,Count,GWh,Bioenergy & Wastes,Road Transport,56.97
S12000050,2008,Count,GWh,Bioenergy & Wastes,All,91.729
S12000050,2008,Count,GWh,Bioenergy & Wastes,Commercial,0.7
S12000050,2008,Count,GWh,Bioenergy & Wastes,Industrial,2.784
S12000050,2008,Count,GWh,Coal,Agriculture,0.008
S12000050,2008,Count,GWh,Coal,Commercial,0.034
S12000050,2008,Count,GWh,Coal,Domestic,12.822
S12000050,2008,Count,GWh,Coal,Industrial,0.86
S12000050,2008,Count,GWh,Coal,Public Sector,0.358
S12000050,2008,Count,GWh,Coal,Rail,0
S12000050,2008,Count,GWh,Coal,All,14.082
S12000050,2008,Count,GWh,All,Domestic,3089.257
S12000050,2008,Count,GWh,All,Industrial & Commercial,2588.794
S12000050,2008,Count,GWh,All,Transport,2649.175
S12000050,2008,Count,GWh,Electricity,Domestic,611.924
S12000050,2008,Count,GWh,Electricity,Industrial & Commercial,955.544
S12000050,2008,Count,GWh,Electricity,All,1567.468
S12000050,2008,Count,GWh,Gas,Commercial,591.937
S12000050,2008,Count,GWh,Gas,Domestic,2381.882
S12000050,2008,Count,GWh,Gas,Industrial,627.364
S12000050,2008,Count,GWh,Gas,All,3601.183
S12000050,2008,Count,GWh,Manufactured Fuels,Domestic,11.891
S12000050,2008,Count,GWh,Manufactured Fuels,Industrial,66.238
S12000050,2008,Count,GWh,Manufactured Fuels,All,78.129
S12000050,2008,Count,GWh,Petroleum Products,Agriculture,23.724
S12000050,2008,Count,GWh,Petroleum Products,Commercial,4.585
S12000050,2008,Count,GWh,Petroleum Products,Domestic,39.462
S12000050,2008,Count,GWh,Petroleum Products,Industrial,313.873
S12000050,2008,Count,GWh,Petroleum Products,Public Sector,0.785
S12000050,2008,Count,GWh,Petroleum Products,Rail,30.828
S12000050,2008,Count,GWh,Petroleum Products,Road Transport,2561.377
S12000050,2008,Count,GWh,Petroleum Products,All,2974.634
S12000050,2009,Count,GWh,All,All,7966.284
S12000050,2009,Count,GWh,Bioenergy & Wastes,Domestic,34.072
S12000050,2009,Count,GWh,Bioenergy & Wastes,Road Transport,69.86
S12000050,2009,Count,GWh,Bioenergy & Wastes,All,108.711
S12000050,2009,Count,GWh,Bioenergy & Wastes,Commercial,0.96
S12000050,2009,Count,GWh,Bioenergy & Wastes,Industrial,3.818
S12000050,2009,Count,GWh,Coal,Agriculture,0
S12000050,2009,Count,GWh,Coal,Commercial,0.201
S12000050,2009,Count,GWh,Coal,Domestic,12.82
S12000050,2009,Count,GWh,Coal,Industrial,5.06
S12000050,2009,Count,GWh,Coal,Public Sector,0.377
S12000050,2009,Count,GWh,Coal,Rail,0
S12000050,2009,Count,GWh,Coal,All,18.458
S12000050,2009,Count,GWh,All,Domestic,2910.863
S12000050,2009,Count,GWh,All,Industrial & Commercial,2448.771
S12000050,2009,Count,GWh,All,Transport,2606.649
S12000050,2009,Count,GWh,Electricity,Domestic,603.891
S12000050,2009,Count,GWh,Electricity,Industrial & Commercial,913.472
S12000050,2009,Count,GWh,Electricity,All,1517.363
S12000050,2009,Count,GWh,Gas,Commercial,565.036
S12000050,2009,Count,GWh,Gas,Domestic,2213.434
S12000050,2009,Count,GWh,Gas,Industrial,598.854
S12000050,2009,Count,GWh,Gas,All,3377.324
S12000050,2009,Count,GWh,Manufactured Fuels,Domestic,8.002
S12000050,2009,Count,GWh,Manufactured Fuels,Industrial,54.643
S12000050,2009,Count,GWh,Manufactured Fuels,All,62.645
S12000050,2009,Count,GWh,Petroleum Products,Agriculture,23.971
S12000050,2009,Count,GWh,Petroleum Products,Commercial,3.26
S12000050,2009,Count,GWh,Petroleum Products,Domestic,38.644
S12000050,2009,Count,GWh,Petroleum Products,Industrial,278.704
S12000050,2009,Count,GWh,Petroleum Products,Public Sector,0.414
S12000050,2009,Count,GWh,Petroleum Products,Rail,30.598
S12000050,2009,Count,GWh,Petroleum Products,Road Transport,2506.191
S12000050,2009,Count,GWh,Petroleum Products,All,2881.782
S12000050,2010,Count,GWh,All,All,7688.291
S12000050,2010,Count,GWh,Bioenergy & Wastes,Domestic,43.928
S12000050,2010,Count,GWh,Bioenergy & Wastes,Road Transport,78.826
S12000050,2010,Count,GWh,Bioenergy & Wastes,All,128.096
S12000050,2010,Count,GWh,Bioenergy & Wastes,Commercial,1.073
S12000050,2010,Count,GWh,Bioenergy & Wastes,Industrial,4.269
S12000050,2010,Count,GWh,Coal,Agriculture,0.002
S12000050,2010,Count,GWh,Coal,Commercial,0.022
S12000050,2010,Count,GWh,Coal,Domestic,13.386
S12000050,2010,Count,GWh,Coal,Industrial,4.997
S12000050,2010,Count,GWh,Coal,Public Sector,0.389
S12000050,2010,Count,GWh,Coal,Rail,0
S12000050,2010,Count,GWh,Coal,All,18.795
S12000050,2010,Count,GWh,All,Domestic,2871.022
S12000050,2010,Count,GWh,All,Industrial & Commercial,2268.432
S12000050,2010,Count,GWh,All,Transport,2548.837
S12000050,2010,Count,GWh,Electricity,Domestic,599.871
S12000050,2010,Count,GWh,Electricity,Industrial & Commercial,907.185
S12000050,2010,Count,GWh,Electricity,All,1507.055
S12000050,2010,Count,GWh,Gas,Commercial,478.435
S12000050,2010,Count,GWh,Gas,Domestic,2162.271
S12000050,2010,Count,GWh,Gas,Industrial,507.07
S12000050,2010,Count,GWh,Gas,All,3147.776
S12000050,2010,Count,GWh,Manufactured Fuels,Domestic,8.734
S12000050,2010,Count,GWh,Manufactured Fuels,Industrial,47.045
S12000050,2010,Count,GWh,Manufactured Fuels,All,55.78
S12000050,2010,Count,GWh,Petroleum Products,Agriculture,24.199
S12000050,2010,Count,GWh,Petroleum Products,Commercial,3.565
S12000050,2010,Count,GWh,Petroleum Products,Domestic,42.832
S12000050,2010,Count,GWh,Petroleum Products,Industrial,289.897
S12000050,2010,Count,GWh,Petroleum Products,Public Sector,0.283
S12000050,2010,Count,GWh,Petroleum Products,Rail,30.675
S12000050,2010,Count,GWh,Petroleum Products,Road Transport,2439.336
S12000050,2010,Count,GWh,Petroleum Products,All,2830.788
S12000050,2011,Count,GWh,All,All,7472.498
S12000050,2011,Count,GWh,Bioenergy & Wastes,Domestic,38.164
S12000050,2011,Count,GWh,Bioenergy & Wastes,Road Transport,71.249
S12000050,2011,Count,GWh,Bioenergy & Wastes,All,154.354
S12000050,2011,Count,GWh,Bioenergy & Wastes,Commercial,7.865
S12000050,2011,Count,GWh,Bioenergy & Wastes,Industrial,37.076
S12000050,2011,Count,GWh,Coal,Agriculture,0.002
S12000050,2011,Count,GWh,Coal,Commercial,0.034
S12000050,2011,Count,GWh,Coal,Domestic,13.225
S12000050,2011,Count,GWh,Coal,Industrial,4.312
S12000050,2011,Count,GWh,Coal,Public Sector,0.398
S12000050,2011,Count,GWh,Coal,Rail,0
S12000050,2011,Count,GWh,Coal,All,17.972
S12000050,2011,Count,GWh,All,Domestic,2755.174
S12000050,2011,Count,GWh,All,Industrial & Commercial,2258.114
S12000050,2011,Count,GWh,All,Transport,2459.21
S12000050,2011,Count,GWh,Electricity,Domestic,595.159
S12000050,2011,Count,GWh,Electricity,Industrial & Commercial,894.337
S12000050,2011,Count,GWh,Electricity,All,1489.497
S12000050,2011,Count,GWh,Gas,Commercial,444.87
S12000050,2011,Count,GWh,Gas,Domestic,2065.593
S12000050,2011,Count,GWh,Gas,Industrial,538.268
S12000050,2011,Count,GWh,Gas,All,3048.731
S12000050,2011,Count,GWh,Manufactured Fuels,Domestic,8.166
S12000050,2011,Count,GWh,Manufactured Fuels,Industrial,45.873
S12000050,2011,Count,GWh,Manufactured Fuels,All,54.039
S12000050,2011,Count,GWh,Petroleum Products,Agriculture,24.59
S12000050,2011,Count,GWh,Petroleum Products,Commercial,3.519
S12000050,2011,Count,GWh,Petroleum Products,Domestic,34.867
S12000050,2011,Count,GWh,Petroleum Products,Industrial,256.271
S12000050,2011,Count,GWh,Petroleum Products,Public Sector,0.696
S12000050,2011,Count,GWh,Petroleum Products,Rail,29.199
S12000050,2011,Count,GWh,Petroleum Products,Road Transport,2358.762
S12000050,2011,Count,GWh,Petroleum Products,All,2707.905
S12000050,2012,Count,GWh,All,All,7632.819
S12000050,2012,Count,GWh,Bioenergy & Wastes,Domestic,48.535
S12000050,2012,Count,GWh,Bioenergy & Wastes,Road Transport,68.061
S12000050,2012,Count,GWh,Bioenergy & Wastes,All,165.984
S12000050,2012,Count,GWh,Bioenergy & Wastes,Commercial,9.628
S12000050,2012,Count,GWh,Bioenergy & Wastes,Industrial,39.76
S12000050,2012,Count,GWh,Coal,Agriculture,0.003
S12000050,2012,Count,GWh,Coal,Commercial,0.027
S12000050,2012,Count,GWh,Coal,Domestic,12.63
S12000050,2012,Count,GWh,Coal,Industrial,6.371
S12000050,2012,Count,GWh,Coal,Public Sector,0.362
S12000050,2012,Count,GWh,Coal,Rail,0
S12000050,2012,Count,GWh,Coal,All,19.393
S12000050,2012,Count,GWh,All,Domestic,2718.568
S12000050,2012,Count,GWh,All,Industrial & Commercial,2184.975
S12000050,2012,Count,GWh,All,Transport,2729.276
S12000050,2012,Count,GWh,Electricity,Domestic,581.596
S12000050,2012,Count,GWh,Electricity,Industrial & Commercial,836.114
S12000050,2012,Count,GWh,Electricity,All,1417.71
S12000050,2012,Count,GWh,Gas,Commercial,480.115
S12000050,2012,Count,GWh,Gas,Domestic,2032.266
S12000050,2012,Count,GWh,Gas,Industrial,488.376
S12000050,2012,Count,GWh,Gas,All,3000.756
S12000050,2012,Count,GWh,Manufactured Fuels,Domestic,8.71
S12000050,2012,Count,GWh,Manufactured Fuels,Industrial,47.974
S12000050,2012,Count,GWh,Manufactured Fuels,All,56.684
S12000050,2012,Count,GWh,Petroleum Products,Agriculture,25.3
S12000050,2012,Count,GWh,Petroleum Products,Commercial,2.892
S12000050,2012,Count,GWh,Petroleum Products,Domestic,34.832
S12000050,2012,Count,GWh,Petroleum Products,Industrial,247.749
S12000050,2012,Count,GWh,Petroleum Products,Public Sector,0.306
S12000050,2012,Count,GWh,Petroleum Products,Rail,30.179
S12000050,2012,Count,GWh,Petroleum Products,Road Transport,2631.035
S12000050,2012,Count,GWh,Petroleum Products,All,2972.292
S12000050,2013,Count,GWh,All,All,7602.76
S12000050,2013,Count,GWh,Bioenergy & Wastes,Domestic,57.138
S12000050,2013,Count,GWh,Bioenergy & Wastes,Road Transport,77.246
S12000050,2013,Count,GWh,Bioenergy & Wastes,All,154.614
S12000050,2013,Count,GWh,Bioenergy & Wastes,Commercial,4.767
S12000050,2013,Count,GWh,Bioenergy & Wastes,Industrial,15.464
S12000050,2013,Count,GWh,Coal,Agriculture,0
S12000050,2013,Count,GWh,Coal,Commercial,0.029
S12000050,2013,Count,GWh,Coal,Domestic,12.088
S12000050,2013,Count,GWh,Coal,Industrial,4.717
S12000050,2013,Count,GWh,Coal,Public Sector,0.394
S12000050,2013,Count,GWh,Coal,Rail,0
S12000050,2013,Count,GWh,Coal,All,17.228
S12000050,2013,Count,GWh,All,Domestic,2668.833
S12000050,2013,Count,GWh,All,Industrial & Commercial,2235.179
S12000050,2013,Count,GWh,All,Transport,2698.748
S12000050,2013,Count,GWh,Electricity,Domestic,574.426
S12000050,2013,Count,GWh,Electricity,Industrial & Commercial,832.669
S12000050,2013,Count,GWh,Electricity,All,1407.096
S12000050,2013,Count,GWh,Gas,Commercial,539.237
S12000050,2013,Count,GWh,Gas,Domestic,1980.502
S12000050,2013,Count,GWh,Gas,Industrial,544.425
S12000050,2013,Count,GWh,Gas,All,3064.164
S12000050,2013,Count,GWh,Manufactured Fuels,Domestic,9.055
S12000050,2013,Count,GWh,Manufactured Fuels,Industrial,46.265
S12000050,2013,Count,GWh,Manufactured Fuels,All,55.32
S12000050,2013,Count,GWh,Petroleum Products,Agriculture,24.996
S12000050,2013,Count,GWh,Petroleum Products,Commercial,3.084
S12000050,2013,Count,GWh,Petroleum Products,Domestic,35.624
S12000050,2013,Count,GWh,Petroleum Products,Industrial,218.994
S12000050,2013,Count,GWh,Petroleum Products,Public Sector,0.138
S12000050,2013,Count,GWh,Petroleum Products,Rail,30.703
S12000050,2013,Count,GWh,Petroleum Products,Road Transport,2590.799
S12000050,2013,Count,GWh,Petroleum Products,All,2904.338
S12000050,2014,Count,GWh,All,All,7620.342
S12000050,2014,Count,GWh,Bioenergy & Wastes,Domestic,54.274
S12000050,2014,Count,GWh,Bioenergy & Wastes,Road Transport,86.859
S12000050,2014,Count,GWh,Bioenergy & Wastes,All,146.381
S12000050,2014,Count,GWh,Bioenergy & Wastes,Commercial,1.145
S12000050,2014,Count,GWh,Bioenergy & Wastes,Industrial,4.103
S12000050,2014,Count,GWh,Coal,Agriculture,0
S12000050,2014,Count,GWh,Coal,Commercial,0.027
S12000050,2014,Count,GWh,Coal,Domestic,10.33
S12000050,2014,Count,GWh,Coal,Industrial,4.554
S12000050,2014,Count,GWh,Coal,Public Sector,0.414
S12000050,2014,Count,GWh,Coal,Rail,0
S12000050,2014,Count,GWh,Coal,All,15.325
S12000050,2014,Count,GWh,All,Domestic,2637.998
S12000050,2014,Count,GWh,All,Industrial & Commercial,2243.175
S12000050,2014,Count,GWh,All,Transport,2739.169
S12000050,2014,Count,GWh,Electricity,Domestic,578.141
S12000050,2014,Count,GWh,Electricity,Industrial & Commercial,818.282
S12000050,2014,Count,GWh,Electricity,All,1396.422
S12000050,2014,Count,GWh,Gas,Commercial,504.886
S12000050,2014,Count,GWh,Gas,Domestic,1954.105
S12000050,2014,Count,GWh,Gas,Industrial,581.692
S12000050,2014,Count,GWh,Gas,All,3040.683
S12000050,2014,Count,GWh,Manufactured Fuels,Domestic,8.702
S12000050,2014,Count,GWh,Manufactured Fuels,Industrial,50.511
S12000050,2014,Count,GWh,Manufactured Fuels,All,59.213
S12000050,2014,Count,GWh,Petroleum Products,Agriculture,25.237
S12000050,2014,Count,GWh,Petroleum Products,Commercial,3.629
S12000050,2014,Count,GWh,Petroleum Products,Domestic,32.446
S12000050,2014,Count,GWh,Petroleum Products,Industrial,248.482
S12000050,2014,Count,GWh,Petroleum Products,Public Sector,0.214
S12000050,2014,Count,GWh,Petroleum Products,Rail,31.302
S12000050,2014,Count,GWh,Petroleum Products,Road Transport,2621.008
S12000050,2014,Count,GWh,Petroleum Products,All,2962.318
S12000050,2015,Count,GWh,All,All,7487.453
S12000050,2015,Count,GWh,Bioenergy & Wastes,Domestic,61.313
S12000050,2015,Count,GWh,Bioenergy & Wastes,Road Transport,66.449
S12000050,2015,Count,GWh,Bioenergy & Wastes,All,129.014
S12000050,2015,Count,GWh,Bioenergy & Wastes,Commercial,0.686
S12000050,2015,Count,GWh,Bioenergy & Wastes,Industrial,0.566
S12000050,2015,Count,GWh,Coal,Agriculture,0
S12000050,2015,Count,GWh,Coal,Commercial,0.027
S12000050,2015,Count,GWh,Coal,Domestic,10.399
S12000050,2015,Count,GWh,Coal,Industrial,4.695
S12000050,2015,Count,GWh,Coal,Public Sector,0.053
S12000050,2015,Count,GWh,Coal,Rail,0
S12000050,2015,Count,GWh,Coal,All,15.174
S12000050,2015,Count,GWh,All,Domestic,2627.937
S12000050,2015,Count,GWh,All,Industrial & Commercial,2213.572
