"Date","Gas","Transport","Electricity","RollingGas","RollingTransport","RollingElectricity"
2014-05-11,111.495665,153.928345783669,71.8282188084982,171.073592553425,161.734934870602,80.6888964439434
2014-05-12,126.076855,153.928345783669,77.5049309619658,170.952215980822,161.710900808492,80.6998135633144
2014-05-13,115.336345,153.928345783669,76.6674219326202,170.785686556164,161.686866746382,80.6847686744975
2014-05-14,112.10389,153.928345783669,76.7804369325412,170.629321446575,161.662832684272,80.6733728090499
2014-05-15,101.12153,153.928345783669,73.6474494744006,170.457428717808,161.638798622163,80.6396250231604
2014-05-16,86.550716,153.928345783669,70.2696603215128,170.27927470137,161.614764560053,80.6150196198817
2014-05-17,93.930231,153.928345783669,64.7958549813356,170.170955838356,161.590730497943,80.583958525783
2014-05-18,93.104899,153.928345783669,63.1327188093289,170.025398172603,161.566696435833,80.5626525681262
2014-05-19,94.457477,153.928345783669,75.291535016051,169.847412032877,161.542662373723,80.5775634589436
2014-05-20,97.500897,153.928345783669,75.6511321814031,169.731856161644,161.518628311614,80.5744330193211
2014-05-21,88.43525,153.928345783669,73.1318434679853,169.588126756164,161.494594249504,80.567762094891
2014-05-22,113.425198,153.928345783669,76.2779718179295,169.555410060274,161.470560187394,80.5699428723243
2014-05-23,106.124189,153.928345783669,76.223894254584,169.406337610959,161.446526125284,80.5606659922134
2014-05-24,105.471312,153.928345783669,69.2084094992875,169.282721476712,161.422492063174,80.5271827274445
2014-05-25,106.493102,153.928345783669,67.5020785086013,169.196771783562,161.398458001065,80.5233507070812
2014-05-26,99.378537,153.928345783669,73.1933482342573,169.090848706849,161.374423938955,80.5405793280144
2014-05-27,93.127633,153.928345783669,74.6262531952958,168.88036430137,161.350389876845,80.54442783992
2014-05-28,105.895958,153.928345783669,73.3419698763218,168.694454665753,161.326355814735,80.5325947457141
2014-05-29,112.294709,153.928345783669,77.7466952905544,168.599447208219,161.302321752626,80.5348374597819
2014-05-30,95.458204,153.928345783669,74.996787089704,168.56357610137,161.278287690516,80.5328874921934
2014-05-31,80.60179,153.928345783669,66.0259150337647,168.492990635616,161.254253628406,80.5135920173214
2014-06-01,81.070964,172.865100292951,64.9824487662058,168.439160167123,161.256473426431,80.5074462390212
2014-06-02,89.172268,172.865100292951,73.2422580985592,168.401002827397,161.258693224457,80.5310192918194
2014-06-03,89.211086,172.865100292951,75.7923405013378,168.301376567123,161.260913022482,80.5359480412506
