"Date"	"ScotDemand"	"ScotProp"	"NITransfer"	"NIProp"	"EnglandTransfer"	"EnglandProp"	"Fergus"	"GBTotal"	"FergusUKProp"
2020-01-05	193.916016	0.290768673275836	107.911111	0.16180804053437	365.081085	0.547423286189794	666.908212	2796.924682	0.238443393306935
2020-01-06	203.740355	0.302945688473664	132.388889	0.196851738696384	336.401717	0.500202572829952	672.530961	2991.602747	0.224806238620558
2020-01-07	190.848529	0.277463727738518	118.811111	0.172732658341919	378.172714	0.549803613919563	687.832354	2968.772982	0.231689104613389
2020-01-08	224.071016	0.33439020324927	181.333333	0.270611037340668	264.68411	0.394998759410062	670.088459	3020.500408	0.221846836115375
2020-01-09	262.370051	0.451564009723779	202.911111	0.349229473986978	115.743998	0.199206516289243	581.02516	3034.539636	0.191470611590324
2020-01-10	256.892701	0.482050485611641	160.477778	0.301131135737396	115.546111	0.216818378650963	532.91659	3115.667586	0.171044110223638
2020-01-11	209.354749	0.326729984278753	161.933333	0.252721639217728	269.469605	0.420548376503519	640.757687	2616.876939	0.24485587283476
2020-01-12	228.283114	0.350711178813498	132.644444	0.203781560988786	289.987291	0.445507260197716	650.914849	2617.791611	0.248650368602621
2020-01-13	240.737543	0.389215649077856	144.777778	0.234071412934208	233.00437	0.376712937987935	618.519691	3015.201089	0.205133811226214
2020-01-14	246.53718	0.42179390259606	166.722222	0.285240614283276	171.237383	0.292965483120664	584.496785	2973.987081	0.196536423689999
2020-01-15	231.501254	0.339275614112721	153.433333	0.224863526134233	297.405211	0.435860859753046	682.339798	2969.30463	0.229797842601283
2020-01-16	225.101093	0.328998317046585	155.077778	0.226655176540275	304.02248	0.444346506413139	684.201351	2897.703286	0.236118499194055
2020-01-17	236.594016	0.362951722811183	188.755556	0.289564188472048	226.511271	0.347484088716769	651.860843	3073.130887	0.212116199071608
2020-01-18	234.616648	0.343437063216034	204.222222	0.298945026983477	244.304195	0.35761790980049	683.143065	3207.561465	0.212978947544502
2020-01-19	241.168168	0.370682213187869	188.766667	0.290139641893608	220.671424	0.339178144918523	650.606259	3435.769621	0.189362597254305
2020-01-20	240.286889	0.366233040208322	226.644444	0.345439920246522	189.172466	0.288327039545156	656.103799	3836.067208	0.171035532858162
2020-01-21	243.61304	0.362010992107193	221.577778	0.329266410544721	207.752947	0.308722597348086	672.943765	4015.705617	0.167577962426124
2020-01-22	232.006018	0.398773753014954	212.188889	0.364711917147785	137.60371	0.236514329837261	581.798617	3845.175607	0.151306123949413
2020-01-23	238.393018	0.401784300833575	205.233333	0.345897425599726	149.70947	0.252318273566699	593.335821	3574.695287	0.165982209213123
2020-01-24	233.661033	0.403063704273202	197.555556	0.340782000228134	148.495825	0.256154295498664	579.712414	3468.326746	0.167144694388606
2020-01-25	197.976031	0.34923005937748	153.266667	0.270362664341919	215.650173	0.380407276280601	566.892871	2987.206381	0.189773587324163
2020-01-26	235.355852	0.40198802843659	144.344444	0.246540453386882	205.779458	0.351471518176528	585.479754	2899.337372	0.201935711122893
2020-01-27	261.428694	0.439063081426539	180.933333	0.303873096347083	153.061968	0.257063822226378	595.423995	3285.722827	0.181215527404558
2020-01-28	278.175772	0.434935508510902	172.5	0.269708518030573	188.903583	0.295355973458524	639.579355	3300.283329	0.193795287022765
2020-01-29	253.808255	0.37965655685607	162.633333	0.243273455533614	252.07908	0.377069987610316	668.520668	3151.697987	0.212114444581139
2020-01-30	226.816349	0.354880357973495	135.855556	0.212561698301423	276.462789	0.432557943725083	639.134694	2792.586629	0.228868349995956
2020-01-31	206.303974	0.333559777740612	124.983267	0.202077497362293	287.204519	0.464362724897095	618.49176	2638.552885	0.234405671198059
2020-02-01	220.341827	0.36085258575805	137.144444	0.224600693901617	253.128245	0.414546720340333	610.614516	2709.595504	0.225352645846433
2020-02-02	222.836205	0.358112415359005	119.388889	0.191865785036225	280.027013	0.45002179960477	622.252107	2628.375034	0.236744033462007
2020-02-03	250.735528	0.402654330426635	155.755556	0.250126695692715	216.215563	0.34721897388065	622.706647	2875.143953	0.216582771916603
2020-02-04	255.787657	0.418385814826065	197.888889	0.32368217075185	157.691354	0.257932014422085	611.3679	3337.779048	0.183166078763162
2020-02-05	245.695761	0.374991769727284	205.155556	0.313117510455644	204.351759	0.311890719817072	655.203076	3640.626517	0.179969868631268
2020-02-06	242.576601	0.385543948060472	189.755556	0.301591769053809	196.847998	0.312864282885718	629.180155	3629.930754	0.173331172862368
2020-02-07	233.68899	0.370835829200908	145.522222	0.23092595788329	250.957104	0.398238212915801	630.168316	3112.305828	0.202476347385486
2020-02-08	229.91949	0.418231504813935	133.422222	0.242699636654026	186.400446	0.339068858532039	549.742158	2799.04389	0.196403550499524
2020-02-09	226.635612	0.362560737038179	118.733333	0.189943867795497	279.728008	0.447495395166324	625.096953	2783.323601	0.224586516916471
2020-02-10	263.70112	0.42521567522275	202.444444	0.326439838217426	154.012947	0.248344486559824	620.158511	3232.623412	0.191843723180954
2020-02-11	271.272556	0.483380900414433	202.477778	0.360795401078293	87.448	0.155823698507273	561.198334	3398.428056	0.165134681315143
2020-02-12	268.702143	0.459603720038761	200.94444	0.343707017420794	114.992164	0.196689262540445	584.638747	3491.668015	0.167438239972536
