"Date"	"Fergus"	"GBTotal"	"UKProp"
2017-09-19	1080.367256	2061.979821	0.52394657066821
2017-09-20	813.491472	2151.756582	0.378059246480325
2017-09-21	841.449027	2258.405383	0.372585468195371
2017-09-22	868.904243	2232.406088	0.389223200774572
2017-09-23	882.504054	2114.995292	0.41726052882391
2017-09-24	902.086979	2125.907497	0.424330306127144
2017-09-25	922.645393	2409.466496	0.38292518054586
2017-09-26	855.074321	2342.281031	0.365060515661069
2017-09-27	860.188748	2254.983916	0.381461145641271
2017-09-28	833.805051	2284.521558	0.364980163168152
2017-09-29	819.221288	2295.108681	0.356942263685333
2017-09-30	805.746328	2326.104963	0.34639293618153
2017-10-01	832.168374	2361.598387	0.352375060290046
2017-10-02	892.126621	2346.230016	0.38023834616222
2017-10-03	910.082462	2387.388195	0.381204223052632
2017-10-04	913.292278	2158.328535	0.423147942118089
2017-10-05	867.556513	2358.859479	0.367786432690677
2017-10-06	901.917605	2532.971962	0.356070899532523
2017-10-07	888.404069	2419.796716	0.367139959784953
2017-10-08	877.596281	2249.301847	0.390163855585008
2017-10-09	845.285529	2313.762831	0.365329375022707
2017-10-10	680.216997	2111.339868	0.322173141003749
2017-10-11	687.084699	2232.703057	0.307736712612026
2017-10-12	862.238796	2417.645743	0.356643978339882
2017-10-13	903.121824	2422.657761	0.372781429774554
2017-10-14	918.139968	2413.984427	0.380342125545949
2017-10-15	934.810531	2465.415607	0.379169551918879
2017-10-16	907.314005	2461.536166	0.368596658270671
2017-10-17	887.400977	2434.193001	0.364556539532997
2017-10-18	922.948186	2680.402251	0.344331969448118
2017-10-19	942.258149	2659.719729	0.35426971448389
2017-10-20	952.494325	2453.478681	0.38822196922933
2017-10-21	917.357144	2370.253091	0.387029194259154
2017-10-22	936.860729	2511.024611	0.373098983138561
2017-10-23	924.025832	2633.237101	0.350908709150836
2017-10-24	829.301604	2388.549951	0.347198769551711
2017-10-25	767.940036	2286.22989	0.335897994929985
2017-10-26	888.066609	2426.712991	0.365954528736439
2017-10-27	870.638511	2134.38245	0.40791120213718
2017-10-28	887.651871	2310.783336	0.384134616677883
2017-10-29	894.239063	2421.130694	0.369347704036005
2017-10-30	849.36914	2990.271176	0.284044185295655
2017-10-31	859.301427	2716.008952	0.316383871403381
2017-11-01	866.247151	2634.719303	0.328781570778206
2017-11-02	1137.153729	2949.031531	0.38560243152585
2017-11-03	1027.87736	2812.600447	0.36545445375875
2017-11-04	925.224	2584.993012	0.357921277042122
2017-11-05	930.346768	2564.955455	0.362714590690621
2017-11-06	1036.462303	2911.83477	0.355948185549004
2017-11-07	1173.729018	2984.781099	0.393237888833201
2017-11-08	1101.774126	3141.445661	0.350722006647499
2017-11-09	1122.603642	2974.112506	0.377458364381055
2017-11-10	1073.98503	2820.892354	0.380725279529755
2017-11-11	1087.650854	2801.596842	0.388225328389344
2017-11-12	971.019571	2755.055961	0.352450035406014
2017-11-13	1146.392415	3199.860562	0.358263240784303
2017-11-14	1149.455924	2958.072487	0.388582744017118
2017-11-15	1137.203329	2932.525419	0.387789760195085
2017-11-16	1076.075045	2899.445405	0.371131335373428
2017-11-17	1092.249524	3075.115481	0.355189758156598
2017-11-18	1134.609524	2902.151759	0.390954580676703
2017-11-19	982.228958	2769.13871	0.354705582083319
2017-11-20	907.939296	2722.873382	0.3334489594713
2017-11-21	902.835299	2606.549133	0.346371870596924
2017-11-22	803.728482	2577.954445	0.311769854412614
2017-11-23	927.643663	2754.982497	0.336714902548435
2017-11-24	1047.665261	2819.440009	0.37158629290062
2017-11-25	1055.667341	2831.343644	0.372850304920458
2017-11-26	1047.272955	2792.893208	0.374977801514278
2017-11-27	1070.832304	2877.776984	0.372103992058337
2017-11-28	1054.32851	3125.73839	0.337305423055574
2017-11-29	1113.714242	3781.05795	0.294550958151805
2017-11-30	1052.092288	3139.783214	0.335084372484323
2017-12-01	1043.136055	3343.469337	0.311992110547057
2017-12-02	1085.260375	2714.774863	0.399760727783046
2017-12-03	1085.14503	2852.501874	0.380418691356835
2017-12-04	1108.586488	2728.098446	0.406358681676402
2017-12-05	1114.256846	2751.356218	0.404984581316762
